kernel,C,gamma,epsilon,degree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
poly,"1,0",auto,"0,5",2,"55,51124677794243","345,3267855363358","271,1216918859793","55,51124677794243","316,8593148853875","271,12169188597926","55,511246777942425","53,53350707179851","45,538044696502595","45,03368684763218","45,38233292984175","45,495186542896604","65,12063336997039","88,47533598695505"
poly,"0,1",auto,"0,5",2,"57,53530683256534","361,1159361456582","286,8370571862457","57,53530683256534","333,0841840508779","286,8370571862457","57,53530683256535","55,83313715437586","48,363682155010785","50,27503265382007","47,120087000958186","45,61479929338407","65,53587601265335","90,00453355775502"
poly,"0,1",auto,"0,1",2,"57,54234053529318","361,1743525268647","286,90480304781784","57,54234053529318","333,1420790893444","286,90480304781784","57,54234053529318","55,83894763229226","48,370713945398805","50,28011863111543","47,126812151485986","45,62108637540301","65,54509879358878","90,01360621776797"
poly,"0,1",auto,"0,01",2,"57,54288756148702","361,18015322438066","286,9105506525981","57,54288756148702","333,14749585744397","286,91055065259803","57,542887561487014","55,83905587616606","48,37107821255441","50,28048146813244","47,127345482461905","45,6216169799349","65,5459788934283","90,01465601773111"
poly,"0,1",scale,"0,5",2,"57,55924507933288","361,2675315675078","287,0951381734002","57,55924507933288","333,229467565061","287,09513817340024","57,55924507933288","55,81400556834002","48,34758008041587","50,2139224404021","47,1385891883212","45,681478718008236","65,62199193839675","90,09714762144603"
poly,"0,1",scale,"0,01",2,"57,56030307667671","361,28036153367793","287,10665077993406","57,56030307667671","333,24143038195473","287,10665077993406","57,56030307667671","55,815465111966645","48,34880719401133","50,21525298020121","47,139693628713175","45,68218845530926","65,62302114643933","90,09769302009605"
poly,"0,1",scale,"0,1",2,"57,56279397116893","361,29864577362014","287,1296396773091","57,56279397116893","333,26043810196825","287,1296396773091","57,56279397116894","55,8176287181974","48,35140018595703","50,21715768616967","47,14192201838722","45,6843332558725","65,62617531380002","90,10094061979868"
poly,"100,0",auto,"0,5",2,"65,46081230581203","357,6390768961674","277,06666617193105","65,46081230581203","326,68095345736975","277,0666661719311","65,46081230581203","59,84440540777319","59,52038884884722","70,92105214036398","50,14362963314634","55,67244051425106","73,09509055453964","89,02867904176276"
poly,"100,0",auto,"0,01",2,"65,4638799975452","357,86084564014834","277,22521799279764","65,4638799975452","326,8445844027748","277,22521799279764","65,4638799975452","59,834908824687545","59,5275574514679","70,95872454176182","50,120413936835746","55,6259146077342","73,10089064855187","89,07874997177737"
poly,"100,0",auto,"0,1",2,"65,46994459208396","357,78384705430994","277,1654618260377","65,46994459208396","326,7828564022414","277,16546182603764","65,46994459208396","59,83773780814657","59,54368050961903","70,9567078391631","50,14111314932833","55,63687398416586","73,10944953012861","89,06404932403623"
poly,"100,0",scale,"0,5",2,"66,04907283537582","362,8335114167224","279,56460503510664","66,04907283537582","330,0889948544427","279,56460503510664","66,04907283537581","60,645558094855765","60,64397828015249","71,61064054548075","51,095332347124774","55,390307172453724","73,52919390804868","89,42849949951452"
poly,"100,0",scale,"0,1",2,"66,10900912555357","362,95026648437823","279,6468169450968","66,10900912555357","330,2067397704933","279,6468169450968","66,10900912555357","60,67711422912781","60,72356942800847","71,65158162409533","51,13424862739569","55,37575472805848","73,59429775045459","89,60649749173464"
poly,"100,0",scale,"0,01",2,"66,124026165028","362,99548943148534","279,6765261675792","66,124026165028","330,2467833840216","279,6765261675792","66,124026165028","60,68396058587972","60,74301148079134","71,66222192420793","51,13958374994304","55,381894081365544","73,61080102135824","89,64671031165015"
