kernel,C,gamma,epsilon,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
rbf,"1,0",auto,"0,5","49,58386574367083","271,9003490881787","207,01094747713904","49,58386574367083","246,61866279337482","207,010947477139","49,58386574367082","50,20650826664046","42,534242476184744","43,922822563407095","37,61434684986266","37,90778657832881","55,06811357554378","79,83323989572821"
rbf,"1,0",auto,"0,1","49,58511570573115","271,9145637958236","207,02078430444698","49,58511570573115","246,6369681716035","207,020784304447","49,58511570573115","50,20918354316426","42,537399391167554","43,93050200477335","37,61425316542941","37,90980116700553","55,06481358859542","79,8298570799825"
rbf,"1,0",auto,"0,01","49,58545781478996","271,91616073810894","207,0214076647261","49,58545781478996","246,64116931057495","207,02140766472613","49,58545781478996","50,21090977508222","42,53885646182444","43,93188289368483","37,61483232892152","37,91141286792714","55,06388568768146","79,82642468840811"
rbf,"1,0",scale,"0,1","49,5980506286735","273,124048823853","207,8137695736438","49,5980506286735","247,64655422797583","207,81376957364384","49,59805062867349","50,32335102594871","42,68532174512154","44,003235723145806","37,49639500687973","37,63063390229456","54,99777231283631","80,04964468448784"
rbf,"1,0",scale,"0,01","49,598125261581544","273,1267909663487","207,81639599403906","49,598125261581544","247,6487862436083","207,81639599403903","49,59812526158154","50,32408150527422","42,6859084150758","44,00415743804327","37,49615560533191","37,629405616216545","54,99607085115992","80,05109739996912"
rbf,"1,0",scale,"0,5","49,5982660267704","273,1217022546305","207,8168044238293","49,5982660267704","247,63934317865304","207,81680442382932","49,59826602677041","50,3261302430368","42,68448624127902","43,99833552569913","37,49558411169272","37,62740584338937","55,00396703251197","80,05195318978383"
rbf,"10,0",scale,"0,5","50,2467350171099","281,9457019586739","211,99106637467594","50,2467350171099","250,84529878746685","211,99106637467597","50,24673501710989","50,4185583452081","42,63289990130375","48,03261310773","38,75295739559877","39,290512917595514","53,56472780305167","79,03487564928147"
rbf,"10,0",scale,"0,1","50,25399113932909","281,9290982315119","211,99517365669965","50,25399113932909","250,83097909790968","211,99517365669962","50,253991139329095","50,40739874042845","42,63295570240557","48,03066565360504","38,7809139823712","39,31728841507263","53,57336293625679","79,03535254516392"
rbf,"10,0",scale,"0,01","50,25507984851288","281,92345307552625","211,99782074849952","50,25507984851288","250,82799686472737","211,9978207484995","50,25507984851288","50,40724517555292","42,6343184156626","48,030102454397394","38,78526718439586","39,31951105741082","53,57433533783653","79,03477931433403"
rbf,"10,0",auto,"0,5","50,30170866870961","281,88007847232814","211,8116429378838","50,30170866870961","250,60342720485582","211,8116429378838","50,301708668709594","50,32183904548957","42,55954846650093","48,1483065433286","39,00209164184724","39,65813889547401","53,54363070272943","78,87840538559746"
rbf,"10,0",auto,"0,01","50,302992406200374","281,8859703901752","211,79388417329687","50,302992406200374","250,61008976209283","211,79388417329685","50,302992406200374","50,33175734627032","42,55728824383879","48,15623296984448","39,00961856027114","39,66340617452228","53,53687321901904","78,86577032963655"
rbf,"10,0",auto,"0,1","50,30407319216526","281,88486098531774","211,79901940065696","50,30407319216526","250,6095010421138","211,79901940065696","50,304073192165255","50,33051987630264","42,558488508738066","48,15659072739247","39,01128729668224","39,665487170318634","53,537773390836904","78,86836537488585"
rbf,"1,0",0.01,"0,5","51,2164115444319","267,4831340650238","207,84455054333245","51,2164115444319","243,13476651723983","207,84455054333245","51,2164115444319","50,44060131624401","41,743432958920735","43,683909401800115","41,08668250759641","42,350877117304364","57,96357487258925","81,24580263656844"
rbf,"1,0",0.01,"0,01","51,22499331052246","267,5048655165337","207,8763329198318","51,22499331052246","243,15264290123102","207,8763329198318","51,22499331052246","50,45208655791534","41,74537596161737","43,6806387527289","41,102178974472196","42,35799088278425","57,971485520424956","81,26519652371417"
rbf,"1,0",0.01,"0,1","51,22570932528154","267,5194697886842","207,890668829113","51,22570932528154","243,16585774806984","207,89066882911297","51,22570932528155","50,45299311755703","41,748133820922135","43,68215586252839","41,102748736598514","42,35589979486302","57,97270997096771","81,265323973534"
