kernel,C,gamma,epsilon,degree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
poly,"0,1",auto,"0,1",2,"88,66864673496573","458,59843894846756","391,24060302340206","88,66864673496573","435,23177172878786","392,0431593732414","88,92847144784638","87,24515738850798","82,66136941826403","87,89561134500556","95,29381369662019","95,49432531237531","86,54498904665091","87,39640535171876"
