Date,daily_mae
2025-01-01,35.20666675
2025-01-02,613.5104166666666
2025-01-03,478.5479128333333
2025-01-04,892.2833297500001
2025-01-05,493.1283344583333
2025-01-06,162.91916533333332
2025-01-07,188.34874883333336
2025-01-08,571.8733338333333
2025-01-09,888.7124987083334
2025-01-10,819.7579239999999
2025-01-11,715.04416875
2025-01-12,813.9808320416665
2025-01-13,503.9537445
2025-01-14,408.18749449999996
2025-01-15,1493.0662394583335
2025-01-16,692.1862522916666
2025-01-17,720.6120819166666
2025-01-18,975.03875175
2025-01-19,941.9687521666668
2025-01-20,1711.933740875
2025-01-21,1180.6816631666668
2025-01-22,1136.8820924166666
2025-01-23,678.1141594583333
2025-01-24,238.171666375
2025-01-25,605.337915
2025-01-26,686.4399963333334
2025-01-27,274.7799984166667
2025-01-28,645.1875020833334
2025-01-29,770.6908336666667
2025-01-30,882.745422125
2025-01-31,987.5354127083333
2025-02-01,971.0021947083333
2025-02-02,989.9893613333334
2025-02-03,1102.6306054166666
2025-02-04,726.0821938333333
2025-02-05,679.3325105416667
2025-02-06,1015.1567185833333
2025-02-07,724.0929554583332
2025-02-08,595.8835325416667
2025-02-09,770.6200984166667
2025-02-10,584.157121875
2025-02-11,552.581194125
2025-02-12,971.0568073333334
2025-02-13,1170.4996052916667
2025-02-14,1317.5685224166666
2025-02-15,971.797252125
2025-02-16,971.4497836666666
2025-02-17,1126.0177027083334
2025-02-18,961.5631957916667
2025-02-19,778.7811187916665
2025-02-20,466.8692450833334
2025-02-21,497.13313662499996
2025-02-22,482.23418158333334
2025-02-23,512.418077375
2025-02-24,368.7018276666667
2025-02-25,995.5666191249999
2025-02-26,978.815701125
2025-02-27,922.647252875
2025-02-28,911.429052625
2025-03-01,877.1270817083333
2025-03-02,543.2935760833333
2025-03-03,403.2936002916667
2025-03-04,288.33743400000003
2025-03-05,179.57734329166666
2025-03-06,533.2283914999999
2025-03-07,713.131115625
2025-03-08,651.3492615
2025-03-09,561.075923375
2025-03-10,798.0782145416666
2025-03-11,883.8397834583333
2025-03-12,898.9880436666666
2025-03-13,917.678552875
2025-03-14,885.903122875
2025-03-15,668.823540875
2025-03-16,450.822084875
2025-03-17,713.0269678750001
2025-03-18,635.1428184166666
2025-03-19,744.5578138333334
2025-03-20,758.8289941666667
2025-03-21,459.38309991666665
2025-03-22,107.84497079166665
2025-03-23,383.54819912500005
2025-03-24,936.5913677916666
2025-03-25,691.5750912916668
2025-03-26,738.2802215416667
2025-03-27,658.3231075833334
2025-03-28,546.7757920833334
2025-03-29,554.655176375
2025-03-30,153.420145625
2025-03-31,783.9365639583333
2025-04-01,667.7645952916668
2025-04-02,472.0710058749999
2025-04-03,596.1720988333333
2025-04-04,608.5738545416666
2025-04-05,434.1144727083333
2025-04-06,434.75255016666665
2025-04-07,698.130405375
2025-04-08,726.7132080833334
2025-04-09,658.9567716666667
2025-04-10,387.83895508333336
2025-04-11,324.79636308333335
2025-04-12,490.56552654166666
2025-04-13,311.16341604166666
2025-04-14,699.6260561666667
2025-04-15,262.90986075
2025-04-16,606.523802
2025-04-17,693.180651
2025-04-18,582.6443181666667
2025-04-19,488.2135982916666
2025-04-20,527.4163134583333
2025-04-21,589.6324831666666
2025-04-22,829.750420875
2025-04-23,793.3826315
2025-04-24,703.8728747083334
2025-04-25,650.4623176250001
2025-04-26,415.66135133333336
2025-04-27,407.185671875
2025-04-28,564.59861675
2025-04-29,538.3436637916667
2025-04-30,556.6667996666666
2025-05-01,473.8621433333333
2025-05-02,442.36640983333336
2025-05-03,367.7909347083333
2025-05-04,262.8871242916667
2025-05-05,605.7431844583333
2025-05-06,661.4366053333333
2025-05-07,724.47179925
2025-05-08,757.1353742083332
2025-05-09,596.7568924583334
2025-05-10,492.9578616666666
2025-05-11,408.51326229166665
2025-05-12,553.8686855833333
2025-05-13,590.30023825
2025-05-14,533.9061716666666
2025-05-15,485.17338362500004
2025-05-16,534.6096130416666
2025-05-17,460.6251739583333
2025-05-18,480.68626279166665
2025-05-19,669.9675126666666
2025-05-20,593.2694705833333
2025-05-21,214.10525683333333
2025-05-22,267.7634724583333
2025-05-23,553.9124869999999
2025-05-24,378.24537791666665
2025-05-25,118.80827895833333
2025-05-26,342.2429841666667
2025-05-27,291.8677947083333
2025-05-28,622.9506558333334
2025-05-29,344.23344516666674
2025-05-30,336.961117
2025-05-31,521.8086614166667
2025-06-01,282.8343804583333
2025-06-02,589.2820782083332
2025-06-03,408.4107126249999
2025-06-04,546.38822225
2025-06-05,531.5528667916666
2025-06-06,372.0653673333333
2025-06-07,437.53533158333335
2025-06-08,185.68270641666666
2025-06-09,313.6142350833333
2025-06-10,433.88745900000004
2025-06-11,534.38930175
2025-06-12,440.2346583333333
2025-06-13,382.0111317916667
2025-06-14,382.85945016666665
2025-06-15,467.4980653333334
2025-06-16,534.8792100416666
2025-06-17,556.6187394166667
2025-06-18,513.040001875
