Date,daily_mae
2025-01-01,502.58737388020836
2025-01-02,347.3994496614584
2025-01-03,167.46837194419643
2025-01-04,504.006274484623
2025-01-05,185.5144762485119
2025-01-06,246.97375962896822
2025-01-07,232.5402088291171
2025-01-08,245.45220994518846
2025-01-09,387.37010972371036
2025-01-10,262.8439796989087
2025-01-11,172.84780590500995
2025-01-12,324.581268234623
2025-01-13,328.2587838070437
2025-01-14,307.03676036036705
2025-01-15,921.3333414360119
2025-01-16,178.74019364930555
2025-01-17,199.2991396832837
2025-01-18,134.2725584471726
2025-01-19,66.45638546378969
2025-01-20,780.9624966701389
2025-01-21,281.83066415873014
2025-01-22,257.89143849429564
2025-01-23,508.0358649630457
2025-01-24,740.0628698075398
2025-01-25,355.70541353050595
2025-01-26,229.52889488814483
2025-01-27,472.1296605753969
2025-01-28,247.93951812921625
2025-01-29,209.37399980332341
2025-01-30,373.09633202083336
2025-01-31,348.99641294270833
2025-02-01,224.45845969692468
2025-02-02,220.90184574900795
2025-02-03,269.6783644174107
2025-02-04,180.1380979176587
2025-02-05,194.72822640252977
2025-02-06,148.99430310565475
2025-02-07,251.02508776438492
2025-02-08,339.96769415749003
2025-02-09,154.2307717891865
2025-02-10,322.16618516344244
2025-02-11,259.9659064236111
2025-02-12,309.89171219469245
2025-02-13,429.9452384573413
2025-02-14,486.5447145518353
2025-02-15,107.56015653100197
2025-02-16,72.00608380679564
2025-02-17,229.21313782167658
2025-02-18,200.37784140352184
2025-02-19,293.77049398338295
2025-02-20,509.1256570181052
2025-02-21,375.98524198759924
2025-02-22,333.6977558571429
2025-02-23,214.4343302703373
2025-02-24,323.4677398097718
2025-02-25,431.6023137740576
2025-02-26,365.431975904514
2025-02-27,267.22487282316473
2025-02-28,223.35033525967265
2025-03-01,129.3999206445932
2025-03-02,469.40685320560516
2025-03-03,474.84200884399803
2025-03-04,499.8659715987103
2025-03-05,478.50611000074406
2025-03-06,315.67834841021823
2025-03-07,399.61628006919636
2025-03-08,384.0589270860615
2025-03-09,310.036771516369
2025-03-10,325.36995534722223
2025-03-11,345.1777405962301
2025-03-12,236.3728576661706
2025-03-13,159.30960509821426
2025-03-14,110.48688438888894
2025-03-15,177.67531372817461
2025-03-16,513.1660896227678
2025-03-17,261.23395052232144
2025-03-18,307.1171915059524
2025-03-19,401.30664063194445
2025-03-20,374.46074927083333
2025-03-21,341.81640140823407
2025-03-22,534.3411269114583
2025-03-23,429.4322080850695
2025-03-24,422.6427864156746
2025-03-25,194.82129488392857
2025-03-26,255.7231815421627
2025-03-27,240.22726520808533
2025-03-28,299.5269169362599
2025-03-29,227.8476290964782
2025-03-30,493.9742696917163
2025-03-31,260.90553328174605
2025-04-01,249.09542181498014
2025-04-02,276.53582970163694
2025-04-03,354.09772275669644
2025-04-04,338.31239647519845
2025-04-05,280.5846314439484
2025-04-06,296.93989215525795
2025-04-07,292.8860364300595
2025-04-08,303.7857580820932
2025-04-09,266.620456610119
2025-04-10,339.8404454327877
2025-04-11,341.611576732887
2025-04-12,297.17866528869047
2025-04-13,347.7028484466766
2025-04-14,207.23533290922623
2025-04-15,236.40849789012898
2025-04-16,249.6742468658234
2025-04-17,246.11795078968257
2025-04-18,136.26470428695436
2025-04-19,259.064061187252
2025-04-20,342.6182792137897
2025-04-21,251.40928908482138
2025-04-22,271.9817455434028
2025-04-23,167.45552829935517
2025-04-24,93.12687355704367
2025-04-25,121.55773102455358
2025-04-26,277.6062251676587
2025-04-27,363.10507786185514
2025-04-28,324.1235674069941
2025-04-29,296.21453981646823
2025-04-30,312.27380774156745
2025-05-01,310.62979579985125
2025-05-02,276.95452176686507
2025-05-03,244.17874697569445
2025-05-04,344.0237042452877
2025-05-05,157.40988317435517
2025-05-06,227.88061802207343
2025-05-07,257.95238819915676
2025-05-08,265.9315765285218
2025-05-09,229.5305718717758
2025-05-10,303.8506635605159
2025-05-11,298.66842165724205
2025-05-12,231.03235199900791
2025-05-13,316.3594799957837
2025-05-14,301.2522752142857
2025-05-15,267.70768918824405
2025-05-16,354.68095299677583
2025-05-17,347.885512375248
2025-05-18,342.48362709350204
2025-05-19,331.9605666743552
2025-05-20,284.1687379655258
2025-05-21,185.48273334424607
2025-05-22,269.4057804947917
2025-05-23,285.9152713191964
2025-05-24,270.02886472445437
2025-05-25,322.97936342633926
2025-05-26,342.51534203323416
2025-05-27,243.15872319642858
2025-05-28,261.61502503224204
2025-05-29,238.46699828273805
2025-05-30,244.3815464387401
2025-05-31,385.07253891269846
2025-06-01,262.10208992559524
2025-06-02,319.4237829151786
2025-06-03,321.402508844494
2025-06-04,329.8322948194444
2025-06-05,273.53740212375993
2025-06-06,265.58615248239084
2025-06-07,253.75803097817462
2025-06-08,286.23224635416665
2025-06-09,372.86159637723216
2025-06-10,165.94673069816469
2025-06-11,353.1224557559524
2025-06-12,318.49955853745035
2025-06-13,241.79771324677577
2025-06-14,318.07777033655753
2025-06-15,333.7339070657242
2025-06-16,190.8781350332341
2025-06-17,314.0318327564484
2025-06-18,232.77498439608135
2025-06-19,348.3024459873512
2025-06-20,441.7944266862599
2025-06-21,415.98844117509924
2025-06-22,338.93709032465284
2025-06-23,290.8925541061508
2025-06-24,302.9281169866071
2025-06-25,430.022293875496
2025-06-26,234.03345561954367
2025-06-27,224.78730890724205
2025-06-28,261.34330570213297
2025-06-29,344.95600066046626
2025-06-30,450.25261165203375
2025-07-01,589.8301982911706
2025-07-02,267.9696115491072
2025-07-03,380.6273562279266
2025-07-04,251.4360762750496
2025-07-05,318.9175252088294
2025-07-06,224.1693250074405
2025-07-07,188.2853271031746
2025-07-08,159.52669848511906
2025-07-09,202.53249847147822
2025-07-10,191.81738170064486
2025-07-11,213.6585844154266
2025-07-12,337.32931678472227
2025-07-13,343.63510505704363
2025-07-14,190.780986358631
2025-07-15,180.3770164035218
2025-07-16,139.54140883829368
2025-07-17,147.7487367127976
2025-07-18,169.12176698536703
2025-07-19,249.6401384548611
2025-07-20,244.43902622172618
2025-07-21,144.45679739533728
2025-07-22,222.02378935639885
2025-07-23,249.63238441815477
2025-07-24,167.92732553670635
2025-07-25,123.83655995411705
2025-07-26,126.75972009871032
2025-07-27,155.61791210863095
2025-07-28,155.36329181671627
2025-07-29,372.2736630091766
2025-07-30,271.7703561073909
2025-07-31,199.74480140525796
2025-08-01,192.37813162772818
2025-08-02,247.05431967559525
2025-08-03,267.1106714184028
2025-08-04,229.7692750860615
2025-08-05,401.380511046131
2025-08-06,358.20952894866076
2025-08-07,341.1223951014385
2025-08-08,367.0398316039187
2025-08-09,356.9487909565972
2025-08-10,352.5745782398314
2025-08-11,391.50673087078377
2025-08-12,312.7658436468254
2025-08-13,277.411325578373
2025-08-14,267.9290578861607
2025-08-15,238.73481575198412
2025-08-16,237.51403867385912
2025-08-17,250.01129870560518
2025-08-18,244.52641830208336
2025-08-19,198.57777268898812
2025-08-20,149.0117129873512
2025-08-21,131.56410643402776
2025-08-22,185.71368501512896
2025-08-23,251.86549288690472
2025-08-24,285.9911044407242
2025-08-25,291.8274721927083
2025-08-26,217.49242153000992
2025-08-27,202.25213523710318
2025-08-28,223.15526070238096
2025-08-29,107.18580661334327
2025-08-30,222.63167646775796
2025-08-31,328.79369278000996
2025-09-01,243.92167028869048
2025-09-02,258.25388445238093
2025-09-03,283.8049664888393
2025-09-04,395.27710335342266
2025-09-05,140.69258031547622
2025-09-06,254.53565550496032
2025-09-07,278.5320322547123
2025-09-08,361.2247846180556
2025-09-09,381.94437623859125
2025-09-10,246.4632561671627
2025-09-11,328.71701584126987
2025-09-12,401.58415414459324
2025-09-13,283.26253045907737
2025-09-14,302.20973272867064
2025-09-15,542.4625248563988
2025-09-16,347.1480647480159
2025-09-17,250.89282256076388
2025-09-18,282.7589560863095
2025-09-19,460.93153254737103
2025-09-20,286.26526659424604
2025-09-21,352.5040649035218
2025-09-22,290.70449953224204
2025-09-23,246.8807951197917
2025-09-24,183.93623241493052
2025-09-25,179.26423387499997
2025-09-26,132.65787051190478
2025-09-27,158.32907860664682
2025-09-28,185.59221788665673
2025-09-29,326.5539582113096
2025-09-30,319.6428376687748
2025-10-01,276.95911459207593
2025-10-02,202.05362504892113
2025-10-03,361.36885262369793
2025-10-04,722.7894211485615
2025-10-05,592.5955409705481
2025-10-06,293.109435953435
2025-10-07,473.68386128174603
2025-10-08,326.5326623492063
2025-10-09,183.9982763689236
2025-10-10,111.15766487041174
2025-10-11,128.81407731746032
2025-10-12,110.58722202796379
2025-10-13,332.67429179916917
2025-10-14,499.4545369952257
2025-10-15,316.37474075142603
2025-10-16,154.51409407440474
2025-10-17,135.81197379042658
2025-10-18,183.8892077047991
2025-10-19,355.10562973741315
2025-10-20,314.454545874752
2025-10-21,305.45256255326143
2025-10-22,344.43294088008435
2025-10-23,140.47680121651783
2025-10-24,327.8582531318204
2025-10-25,435.069196484375
2025-10-26,357.5161692844742
2025-10-27,282.0292551329985
2025-10-28,243.9794593316592
2025-10-29,245.6485377762277
2025-10-30,165.6221437548363
2025-10-31,268.11574350936263
2025-11-01,175.54789139074902
2025-11-02,143.4419264439484
2025-11-03,106.15901441592258
2025-11-04,240.45917616827876
2025-11-05,177.8882310581597
2025-11-06,225.88655891815475
2025-11-07,236.43844572712052
2025-11-08,153.25686071502975
2025-11-09,57.48932142292907
2025-11-10,180.10725334709818
2025-11-11,145.63833339211308
2025-11-12,396.7120254811507
2025-11-13,348.26420050930057
2025-11-14,158.6779719652158
2025-11-15,128.86019667733134
2025-11-16,96.20676591989091
2025-11-17,139.6625539250372
2025-11-18,213.52566243967013
2025-11-19,266.84700412816215
2025-11-20,235.32727471577383
2025-11-21,357.1811986691468
2025-11-22,292.98032283841764
2025-11-23,342.07189251103665
2025-11-24,358.059787125372
2025-11-25,892.9546864256573
2025-11-26,436.3887887674851
2025-11-27,477.89742443402776
2025-11-28,514.9399018485243
2025-11-29,282.01672745386907
2025-11-30,452.4809128955233
2025-12-01,315.9273264982639
2025-12-02,253.5669664360739
2025-12-03,648.4048806555679
2025-12-04,329.69396983221725
2025-12-05,371.2523020732887
2025-12-06,192.12374715618807
2025-12-07,181.74191916815474
2025-12-08,349.73188940649806
2025-12-09,161.12069446316966
2025-12-10,330.5215785843254
2025-12-11,196.3979935699405
2025-12-12,282.4407440363343
2025-12-13,118.33945141871281
2025-12-14,260.0297953936632
2025-12-15,151.77716421490572
2025-12-16,258.6234185101687
2025-12-17,212.72590034889632
2025-12-18,176.6088558725819
2025-12-19,228.93053707192462
2025-12-20,187.9307751891741
2025-12-21,92.91550603224205
2025-12-22,74.46392224906997
2025-12-23,76.23397696906
2025-12-24,88.81040816201636
2025-12-25,141.877080937748
2025-12-26,120.80763977852182
2025-12-27,128.62917271812998
2025-12-28,126.66788979656496
2025-12-29,175.3327730078125
2025-12-30,162.60710460156253
2025-12-31,98.08965984492808
