Date,daily_smape
2025-01-01,173.26042555686936
2025-01-02,62.13598567163356
2025-01-03,34.65529592724955
2025-01-04,64.10689754554166
2025-01-05,38.13132982763488
2025-01-06,90.03111550218414
2025-01-07,85.85317847184245
2025-01-08,49.745100544086846
2025-01-09,59.744477138307474
2025-01-10,54.26860139234637
2025-01-11,51.20422029103629
2025-01-12,74.15445887219333
2025-01-13,49.12404073135052
2025-01-14,13.772804906595724
2025-01-15,65.6577592155335
2025-01-16,29.649292079745535
2025-01-17,31.175017178599695
2025-01-18,40.51956148598823
2025-01-19,40.10857063356097
2025-01-20,81.79235528901815
2025-01-21,55.33565914402416
2025-01-22,24.70574594966095
2025-01-23,49.25360805471436
2025-01-24,129.73983835106978
2025-01-25,71.79049844610681
2025-01-26,57.02569459574824
2025-01-27,123.61168426727318
2025-01-28,60.400186879666784
2025-01-29,28.269020723300482
2025-01-30,49.19292292210285
2025-01-31,57.20422956516183
2025-02-01,52.27501641380854
2025-02-02,59.752882319697406
2025-02-03,64.5514292713374
2025-02-04,28.20425234551966
2025-02-05,35.14230970397154
2025-02-06,14.102249958673063
2025-02-07,33.558265804739634
2025-02-08,48.63102901576231
2025-02-09,21.1524761715955
2025-02-10,46.479924741027396
2025-02-11,49.81574168724254
2025-02-12,34.4527175942101
2025-02-13,49.4433099824861
2025-02-14,62.58029373831816
2025-02-15,36.45930698210955
2025-02-16,38.65611153154192
2025-02-17,49.518275990986105
2025-02-18,34.18720181424376
2025-02-19,35.33621581245174
2025-02-20,79.01009214384091
2025-02-21,73.94353856293114
2025-02-22,75.53663837706087
2025-02-23,71.18260837662297
2025-02-24,102.22160920413499
2025-02-25,20.225423440291667
2025-02-26,50.177711115038235
2025-02-27,46.05209132870912
2025-02-28,42.92219179308894
2025-03-01,36.5813926478552
2025-03-02,45.85624081606448
2025-03-03,69.36889660908356
2025-03-04,80.30211095202601
2025-03-05,123.65697312896783
2025-03-06,60.63993758601437
2025-03-07,44.31874067027141
2025-03-08,67.87054653960644
2025-03-09,73.24903223247246
2025-03-10,33.91706262812765
2025-03-11,40.89984634713182
2025-03-12,29.70737078343525
2025-03-13,24.770063365451755
2025-03-14,20.398377183439926
2025-03-15,19.277369208622595
2025-03-16,59.02508737594113
2025-03-17,33.724689125647785
2025-03-18,53.56376213809241
2025-03-19,59.167152795374335
2025-03-20,54.7945757416489
2025-03-21,73.05937359980716
2025-03-22,153.09452587845342
2025-03-23,104.14483152080996
2025-03-24,28.33415412484194
2025-03-25,19.310590639071368
2025-03-26,28.772446044964955
2025-03-27,42.45159256625898
2025-03-28,61.531813602503185
2025-03-29,49.433815426710645
2025-03-30,149.59299524079427
2025-03-31,29.54519556687539
2025-04-01,42.06797339978188
2025-04-02,72.392761137999
2025-04-03,75.24387537679013
2025-04-04,71.39849482797581
2025-04-05,78.99441878853256
2025-04-06,87.16156927730127
2025-04-07,48.014904251218496
2025-04-08,44.44730322719445
2025-04-09,48.82221859975835
2025-04-10,92.09759124822688
2025-04-11,116.39372404460366
2025-04-12,72.11551275986281
2025-04-13,102.44537199632109
2025-04-14,21.399226520926216
