Date,daily_rmse
2025-01-01,506.53607062270044
2025-01-02,383.25402011860916
2025-01-03,197.34664130933055
2025-01-04,521.6751082789567
2025-01-05,205.39196561402034
2025-01-06,254.54038908291557
2025-01-07,250.71773288529005
2025-01-08,311.134112856003
2025-01-09,419.1726390149836
2025-01-10,315.4298623360715
2025-01-11,205.3592222756312
2025-01-12,350.85062857531375
2025-01-13,424.16963968986886
2025-01-14,360.76233858877146
2025-01-15,1155.0734692313465
2025-01-16,240.58934450141018
2025-01-17,248.38340456334566
2025-01-18,175.7404809594079
2025-01-19,102.79789567162567
2025-01-20,1190.100233225805
2025-01-21,378.7470129974204
2025-01-22,305.2566777718107
2025-01-23,560.3327661013974
2025-01-24,747.3819349826573
2025-01-25,461.17065991009775
2025-01-26,298.69458053629296
2025-01-27,510.782522842206
2025-01-28,281.54598309466274
2025-01-29,269.27876736752023
2025-01-30,411.6758982352005
2025-01-31,396.0935430155418
2025-02-01,260.85841483683
2025-02-02,254.9328946028776
2025-02-03,372.17562731411573
2025-02-04,244.51281102914135
2025-02-05,238.1213212946462
2025-02-06,196.46462898806803
2025-02-07,287.9219846461735
2025-02-08,394.94168815382864
2025-02-09,205.00245444329525
2025-02-10,349.9268954465146
2025-02-11,286.3217435582705
2025-02-12,361.91211753155505
2025-02-13,479.19035322751097
2025-02-14,611.7563560836466
2025-02-15,144.73859902093122
2025-02-16,111.58795815710614
2025-02-17,346.9826162044869
2025-02-18,233.30237630515
2025-02-19,329.4505800967642
2025-02-20,525.4243423214824
2025-02-21,418.3862830595145
2025-02-22,383.9635833427641
2025-02-23,244.37340579639582
2025-02-24,387.4018919072733
2025-02-25,508.0044065669688
2025-02-26,397.61077946715864
2025-02-27,313.3419905141494
2025-02-28,258.4765464638316
2025-03-01,157.02750192846023
2025-03-02,530.6309316262401
2025-03-03,522.2689054813118
2025-03-04,522.6716188030985
2025-03-05,506.92455302925896
2025-03-06,364.06869883937645
2025-03-07,468.21686544962995
2025-03-08,416.96888417264233
2025-03-09,331.79381298999743
2025-03-10,388.8687499306198
2025-03-11,406.67213771919523
2025-03-12,311.69848297818066
2025-03-13,228.98195069021077
2025-03-14,163.58896761369897
2025-03-15,215.24547212934124
2025-03-16,553.3501713136691
2025-03-17,316.56515103023867
2025-03-18,394.1373983505277
2025-03-19,507.8563142419738
2025-03-20,509.8152130111214
2025-03-21,396.2256380039291
2025-03-22,544.1678253914021
2025-03-23,443.52903656894586
2025-03-24,478.5386368686796
2025-03-25,240.93506342342573
2025-03-26,317.9271656750929
2025-03-27,284.63442198641394
2025-03-28,367.72211022491587
2025-03-29,281.30522884682085
2025-03-30,519.5934194406583
2025-03-31,327.16418577075194
2025-04-01,319.1454907014499
2025-04-02,356.81672556891414
2025-04-03,417.7623044905671
2025-04-04,390.5034716463156
2025-04-05,357.1524528300737
2025-04-06,377.7853074148526
2025-04-07,360.1898524212819
2025-04-08,376.52815538051726
