"Name","Created","batch_size","dropout","hidden_size","layers","learning_rate","sequence_length","best_val_SMAPE","State","Notes","User","Tags","Runtime","Sweep","combination","include_price_history_as_input","include_remaining_2024_in_prepared_train_data","max_epochs","num_combinations","patience","predict_period","price_zone","split_setup","stride","train_window","val_start","val_window","epoch","patience_counter","val_SMAPE","best_epoch","epochs_trained"
"layers2_dropout0.2_batchsize32_seq_len168_hidden38_lr0.0005_comb124","2026-05-16T10:21:02.000Z","32","0.2","38","2","0.0005","168","62.07608049608012","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","419","","124","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","46","10","70.70369318351013","36","46"
"layers2_dropout0.0_batchsize32_seq_len168_hidden38_lr0.0005_comb123","2026-05-16T10:14:39.000Z","32","0","38","2","0.0005","168","69.82569648662789","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","382","","123","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","42","10","71.0170200656796","32","42"
"layers2_dropout0.2_batchsize32_seq_len24_hidden38_lr0.0005_comb122","2026-05-16T10:08:47.000Z","32","0.2","38","2","0.0005","24","69.50619775470781","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","351","","122","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","40","10","70.6591891333021","30","40"
"layers2_dropout0.0_batchsize32_seq_len24_hidden38_lr0.0005_comb121","2026-05-16T10:02:30.000Z","32","0","38","2","0.0005","24","73.50595760293623","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","376","","121","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","43","10","73.84219112477594","33","43"
"layers2_dropout0.2_batchsize64_seq_len168_hidden38_lr0.001_comb120","2026-05-16T09:55:44.000Z","64","0.2","38","2","0.001","168","67.52692403184672","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","405","","120","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","48","10","68.84324855125907","38","48"
"layers2_dropout0.0_batchsize64_seq_len168_hidden38_lr0.001_comb119","2026-05-16T09:50:51.000Z","64","0","38","2","0.001","168","69.42539271753296","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","291","","119","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","34","10","70.8549432513165","24","34"
"layers2_dropout0.2_batchsize64_seq_len24_hidden38_lr0.001_comb118","2026-05-16T09:46:01.000Z","64","0.2","38","2","0.001","24","68.03235848727726","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","289","","118","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","35","10","70.9711939279762","25","35"
"layers2_dropout0.0_batchsize64_seq_len24_hidden38_lr0.001_comb117","2026-05-16T09:39:53.000Z","64","0","38","2","0.001","24","71.46614084754432","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","366","","117","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","44","10","76.36848019146957","34","44"
"layers2_dropout0.2_batchsize32_seq_len168_hidden38_lr0.001_comb116","2026-05-16T09:36:24.000Z","32","0.2","38","2","0.001","168","67.08659544875228","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","208","","116","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","23","10","69.93611856681473","13","23"
"layers2_dropout0.0_batchsize32_seq_len168_hidden38_lr0.001_comb115","2026-05-16T09:31:46.000Z","32","0","38","2","0.001","168","68.95376152736418","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","277","","115","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","31","10","69.18158914018642","21","31"
"layers2_dropout0.2_batchsize32_seq_len24_hidden38_lr0.001_comb114","2026-05-16T09:27:39.000Z","32","0.2","38","2","0.001","24","62.07070615830512","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","246","","114","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","28","10","68.19146025281367","18","28"
"layers2_dropout0.0_batchsize32_seq_len24_hidden38_lr0.001_comb113","2026-05-16T09:22:01.000Z","32","0","38","2","0.001","24","68.70033428423174","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","336","","113","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","38","10","72.84019535879851","28","38"
"layers1_dropout0.0_batchsize64_seq_len168_hidden38_lr0.0005_comb111","2026-05-16T09:13:38.000Z","64","0","38","1","0.0005","168","67.84608592214384","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","502","","111","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","67.84608592214384","60","60"
"layers1_dropout0.0_batchsize64_seq_len24_hidden38_lr0.0005_comb109","2026-05-16T09:05:34.000Z","64","0","38","1","0.0005","24","70.75875859206137","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","483","","109","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","2","71.1672490168263","58","60"
"layers1_dropout0.0_batchsize32_seq_len168_hidden38_lr0.0005_comb107","2026-05-16T08:58:05.000Z","32","0","38","1","0.0005","168","69.41107709103187","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","448","","107","false","true","60","160","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","49","10","69.60225941872297","39","49"
"layers1_dropout0.0_batchsize32_seq_len24_hidden38_lr0.0005_comb105","2026-05-15T20:21:23.000Z","32","0","38","1","0.0005","24","68.51182216841966","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","423","","105","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","48","10","68.84630622622707","38","48"
"layers1_dropout0.0_batchsize64_seq_len168_hidden38_lr0.001_comb103","2026-05-15T20:12:53.000Z","64","0","38","1","0.001","168","67.34667114277369","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","509","","103","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","6","68.91418290304723","54","60"
"layers1_dropout0.0_batchsize64_seq_len24_hidden38_lr0.001_comb101","2026-05-15T20:06:28.000Z","64","0","38","1","0.001","24","68.1922364485988","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","383","","101","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","46","10","69.05152448399636","36","46"
"layers1_dropout0.0_batchsize32_seq_len168_hidden38_lr0.001_comb099","2026-05-15T20:01:36.000Z","32","0","38","1","0.001","168","69.06767280157896","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","291","","99","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","32","10","71.70629864273356","22","32"
"layers1_dropout0.0_batchsize32_seq_len24_hidden38_lr0.001_comb097","2026-05-15T19:57:20.000Z","32","0","38","1","0.001","24","68.97688196578899","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","255","","97","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","29","10","70.9977096499591","19","29"
"layers2_dropout0.2_batchsize64_seq_len168_hidden32_lr0.0005_comb096","2026-05-15T19:48:42.000Z","64","0.2","32","2","0.0005","168","75.72069383847632","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","517","","96","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","75.72069383847632","60","60"
"layers2_dropout0.0_batchsize64_seq_len168_hidden32_lr0.0005_comb095","2026-05-15T19:40:05.000Z","64","0","32","2","0.0005","168","79.15910846428261","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","516","","95","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","79.15910846428261","60","60"
"layers2_dropout0.2_batchsize64_seq_len24_hidden32_lr0.0005_comb094","2026-05-15T19:31:35.000Z","64","0.2","32","2","0.0005","24","80.84866817508797","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","509","","94","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","80.84866817508797","60","60"
"layers2_dropout0.0_batchsize64_seq_len24_hidden32_lr0.0005_comb093","2026-05-15T19:23:08.000Z","64","0","32","2","0.0005","24","77.75159711556992","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","506","","93","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","77.75159711556992","60","60"
"layers2_dropout0.2_batchsize32_seq_len168_hidden32_lr0.0005_comb092","2026-05-15T19:13:51.000Z","32","0.2","32","2","0.0005","168","70.63623604683707","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","556","","92","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","70.63623604683707","60","60"
"layers2_dropout0.0_batchsize32_seq_len168_hidden32_lr0.0005_comb091","2026-05-15T19:04:28.000Z","32","0","32","2","0.0005","168","71.4810768605716","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","562","","91","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","1","71.52876789102686","59","60"
"layers2_dropout0.2_batchsize32_seq_len24_hidden32_lr0.0005_comb090","2026-05-15T18:56:19.000Z","32","0.2","32","2","0.0005","24","74.4411654994124","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","488","","90","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","54","10","74.73068843410437","44","54"
"layers2_dropout0.0_batchsize32_seq_len24_hidden32_lr0.0005_comb089","2026-05-15T18:48:42.000Z","32","0","32","2","0.0005","24","71.2422452580596","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","456","","89","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","51","10","71.96892466335629","41","51"
"layers2_dropout0.2_batchsize64_seq_len168_hidden32_lr0.001_comb088","2026-05-15T18:40:20.000Z","64","0.2","32","2","0.001","168","72.63040407889763","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","501","","88","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","58","10","72.66775468569017","48","58"
"layers2_dropout0.0_batchsize64_seq_len168_hidden32_lr0.001_comb087","2026-05-15T18:32:12.000Z","64","0","32","2","0.001","168","73.76875966718383","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","487","","87","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","56","10","77.39977508549302","46","56"
"layers2_dropout0.2_batchsize64_seq_len24_hidden32_lr0.001_comb086","2026-05-15T18:23:43.000Z","64","0.2","32","2","0.001","24","68.41756143321253","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","508","","86","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","2","69.64262795813511","58","60"
"layers2_dropout0.0_batchsize64_seq_len24_hidden32_lr0.001_comb085","2026-05-15T18:15:38.000Z","64","0","32","2","0.001","24","72.12909617326133","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","484","","85","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","57","10","75.72159798575677","47","57"
"layers2_dropout0.2_batchsize32_seq_len168_hidden32_lr0.001_comb084","2026-05-15T18:08:41.000Z","32","0.2","32","2","0.001","168","72.59824843106081","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","416","","84","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","45","10","75.10373688194008","35","45"
"layers2_dropout0.0_batchsize32_seq_len168_hidden32_lr0.001_comb083","2026-05-15T18:02:02.000Z","32","0","32","2","0.001","168","71.13484432279424","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","397","","83","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","43","10","73.42072349442032","33","43"
"layers2_dropout0.2_batchsize32_seq_len24_hidden32_lr0.001_comb082","2026-05-15T17:56:19.000Z","32","0.2","32","2","0.001","24","72.09118864529106","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","341","","82","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","38","10","72.2899368290471","28","38"
"layers2_dropout0.0_batchsize32_seq_len24_hidden32_lr0.001_comb081","2026-05-15T17:51:57.000Z","32","0","32","2","0.001","24","62.595003282119485","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","261","","81","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","29","10","71.5316285106272","19","29"
"layers1_dropout0.0_batchsize64_seq_len168_hidden32_lr0.0005_comb079","2026-05-15T17:43:29.000Z","64","0","32","1","0.0005","168","71.89115313247521","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","507","","79","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","71.89115313247521","60","60"
"layers1_dropout0.0_batchsize64_seq_len24_hidden32_lr0.0005_comb077","2026-05-15T17:35:10.000Z","64","0","32","1","0.0005","24","72.57379537557128","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","498","","77","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","72.57379537557128","60","60"
"layers1_dropout0.0_batchsize32_seq_len168_hidden32_lr0.0005_comb075","2026-05-15T17:27:11.000Z","32","0","32","1","0.0005","168","68.26325166353891","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","478","","75","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","53","10","70.0856062231814","43","53"
"layers1_dropout0.0_batchsize32_seq_len24_hidden32_lr0.0005_comb073","2026-05-15T17:18:25.000Z","32","0","32","1","0.0005","24","69.85608328146364","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","525","","73","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","8","70.54230892117117","52","60"
"layers1_dropout0.0_batchsize64_seq_len168_hidden32_lr0.001_comb071","2026-05-15T17:11:03.000Z","64","0","32","1","0.001","168","67.54837232472849","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","441","","71","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","52","10","68.03723898349024","42","52"
"layers1_dropout0.0_batchsize64_seq_len24_hidden32_lr0.001_comb069","2026-05-15T17:04:06.000Z","64","0","32","1","0.001","24","66.96348436446249","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","416","","69","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","50","10","68.09257390502508","40","50"
"layers1_dropout0.0_batchsize32_seq_len168_hidden32_lr0.001_comb067","2026-05-15T16:58:36.000Z","32","0","32","1","0.001","168","67.39436593220616","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","329","","67","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","36","10","68.1587835387399","26","36"
"layers1_dropout0.0_batchsize32_seq_len24_hidden32_lr0.001_comb065","2026-05-15T16:53:54.000Z","32","0","32","1","0.001","24","68.04588410053204","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","281","","65","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","32","10","68.93510654130618","22","32"
"layers2_dropout0.2_batchsize64_seq_len168_hidden28_lr0.0005_comb064","2026-05-15T16:45:12.000Z","64","0.2","28","2","0.0005","168","78.1783189017527","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","520","","64","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","78.1783189017527","60","60"
"layers2_dropout0.0_batchsize64_seq_len168_hidden28_lr0.0005_comb063","2026-05-15T16:36:31.000Z","64","0","28","2","0.0005","168","81.2935126216096","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","520","","63","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","81.2935126216096","60","60"
"layers2_dropout0.2_batchsize64_seq_len24_hidden28_lr0.0005_comb062","2026-05-15T16:28:04.000Z","64","0.2","28","2","0.0005","24","81.1595478787455","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","506","","62","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","81.1595478787455","60","60"
"layers2_dropout0.0_batchsize64_seq_len24_hidden28_lr0.0005_comb061","2026-05-15T16:19:37.000Z","64","0","28","2","0.0005","24","80.80769351487477","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","506","","61","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","80.80769351487477","60","60"
"layers2_dropout0.2_batchsize32_seq_len168_hidden28_lr0.0005_comb060","2026-05-15T16:10:16.000Z","32","0.2","28","2","0.0005","168","71.11295182226313","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","560","","60","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","4","71.59931370266537","56","60"
"layers2_dropout0.0_batchsize32_seq_len168_hidden28_lr0.0005_comb059","2026-05-15T16:00:59.000Z","32","0","28","2","0.0005","168","73.99073521108134","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","556","","59","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","4","74.61871949434828","56","60"
"layers2_dropout0.2_batchsize32_seq_len24_hidden28_lr0.0005_comb058","2026-05-15T15:53:03.000Z","32","0.2","28","2","0.0005","24","71.56008455110272","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","475","","58","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","53","10","73.21624010497814","43","53"
"layers2_dropout0.0_batchsize32_seq_len24_hidden28_lr0.0005_comb057","2026-05-15T15:44:05.000Z","32","0","28","2","0.0005","24","70.94155130717796","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","537","","57","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","9","72.7955674181571","51","60"
"layers2_dropout0.2_batchsize64_seq_len168_hidden28_lr0.001_comb056","2026-05-15T15:35:27.000Z","64","0.2","28","2","0.001","168","71.52030114517892","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","517","","56","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","7","73.34720219629246","53","60"
"layers2_dropout0.0_batchsize64_seq_len168_hidden28_lr0.001_comb055","2026-05-15T15:27:30.000Z","64","0","28","2","0.001","168","72.26861500778841","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","476","","55","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","55","10","73.19471359606567","45","55"
"layers2_dropout0.2_batchsize64_seq_len24_hidden28_lr0.001_comb054","2026-05-15T15:19:03.000Z","64","0.2","28","2","0.001","24","70.8735605763647","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","506","","54","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","7","71.37877644728678","53","60"
"layers2_dropout0.0_batchsize64_seq_len24_hidden28_lr0.001_comb053","2026-05-15T15:11:27.000Z","64","0","28","2","0.001","24","70.10372501544056","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","455","","53","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","54","10","70.33908214706051","44","54"
"layers2_dropout0.2_batchsize32_seq_len168_hidden28_lr0.001_comb052","2026-05-15T15:04:39.000Z","32","0.2","28","2","0.001","168","72.56589821146595","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","407","","52","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","44","10","75.14831126853703","34","44"
"layers2_dropout0.0_batchsize32_seq_len168_hidden28_lr0.001_comb051","2026-05-15T14:57:32.000Z","32","0","28","2","0.001","168","69.25219642671705","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","426","","51","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","46","10","70.41280956825135","36","46"
"layers2_dropout0.2_batchsize32_seq_len24_hidden28_lr0.001_comb050","2026-05-15T14:50:57.000Z","32","0.2","28","2","0.001","24","69.8044898787436","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","394","","50","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","44","10","71.91612056994549","34","44"
"layers2_dropout0.0_batchsize32_seq_len24_hidden28_lr0.001_comb049","2026-05-15T14:42:27.000Z","32","0","28","2","0.001","24","69.07866519306683","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","509","","49","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","57","10","71.25339227574467","47","57"
"layers1_dropout0.0_batchsize64_seq_len168_hidden28_lr0.0005_comb047","2026-05-15T14:33:59.000Z","64","0","28","1","0.0005","168","77.48509826348894","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","507","","47","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","77.48509826348894","60","60"
"layers1_dropout0.0_batchsize64_seq_len24_hidden28_lr0.0005_comb045","2026-05-15T14:25:41.000Z","64","0","28","1","0.0005","24","76.96577448652698","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","498","","45","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","76.96577448652698","60","60"
"layers1_dropout0.0_batchsize32_seq_len168_hidden28_lr0.0005_comb043","2026-05-15T14:16:37.000Z","32","0","28","1","0.0005","168","66.38955384442826","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","543","","43","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","6","66.7566980312949","54","60"
"layers1_dropout0.0_batchsize32_seq_len24_hidden28_lr0.0005_comb041","2026-05-15T14:07:43.000Z","32","0","28","1","0.0005","24","67.33935162535528","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","533","","41","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","7","68.80163612645097","53","60"
"layers1_dropout0.0_batchsize64_seq_len168_hidden28_lr0.001_comb039","2026-05-15T13:59:58.000Z","64","0","28","1","0.001","168","67.68913892114627","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","464","","39","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","54","10","68.12792804756185","44","54"
"layers1_dropout0.0_batchsize64_seq_len24_hidden28_lr0.001_comb037","2026-05-15T13:51:36.000Z","64","0","28","1","0.001","24","68.25620476290204","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","501","","37","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","59","10","69.55818749468432","49","59"
"layers1_dropout0.0_batchsize32_seq_len168_hidden28_lr0.001_comb035","2026-05-15T13:46:21.000Z","32","0","28","1","0.001","168","68.26906500918047","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","314","","35","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","34","10","69.59950438746908","24","34"
"layers1_dropout0.0_batchsize32_seq_len24_hidden28_lr0.001_comb033","2026-05-15T13:40:31.000Z","32","0","28","1","0.001","24","67.04465763907524","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","349","","33","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","39","10","71.06980144476493","29","39"
"layers2_dropout0.2_batchsize64_seq_len168_hidden16_lr0.0005_comb032","2026-05-15T13:31:48.000Z","64","0.2","16","2","0.0005","168","102.55683485817956","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","522","","32","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","102.55683485817956","60","60"
"layers2_dropout0.0_batchsize64_seq_len168_hidden16_lr0.0005_comb031","2026-05-15T13:23:15.000Z","64","0","16","2","0.0005","168","103.0801910283579","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","511","","31","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","103.0801910283579","60","60"
"layers2_dropout0.2_batchsize64_seq_len24_hidden16_lr0.0005_comb030","2026-05-15T13:14:58.000Z","64","0.2","16","2","0.0005","24","101.06213737227236","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","496","","30","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","101.06213737227236","60","60"
"layers2_dropout0.0_batchsize64_seq_len24_hidden16_lr0.0005_comb029","2026-05-15T13:06:47.000Z","64","0","16","2","0.0005","24","101.82031866377096","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","490","","29","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","101.82031866377096","60","60"
"layers2_dropout0.2_batchsize32_seq_len168_hidden16_lr0.0005_comb028","2026-05-15T12:57:39.000Z","32","0.2","16","2","0.0005","168","74.4526291460329","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","547","","28","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","74.4526291460329","60","60"
"layers2_dropout0.0_batchsize32_seq_len168_hidden16_lr0.0005_comb027","2026-05-15T12:49:17.000Z","32","0","16","2","0.0005","168","91.00708034435056","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","501","","27","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","54","10","97.39565535276684","44","54"
"layers2_dropout0.2_batchsize32_seq_len24_hidden16_lr0.0005_comb026","2026-05-15T12:40:08.000Z","32","0.2","16","2","0.0005","24","78.41173706252377","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","548","","26","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","78.41173706252377","60","60"
"layers2_dropout0.0_batchsize32_seq_len24_hidden16_lr0.0005_comb025","2026-05-15T12:31:03.000Z","32","0","16","2","0.0005","24","75.21449123177854","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","544","","25","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","75.21449123177854","60","60"
"layers2_dropout0.2_batchsize64_seq_len168_hidden16_lr0.001_comb024","2026-05-15T12:22:21.000Z","64","0.2","16","2","0.001","168","74.69099065700397","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","521","","24","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","74.69099065700397","60","60"
"layers2_dropout0.0_batchsize64_seq_len168_hidden16_lr0.001_comb023","2026-05-15T12:13:40.000Z","64","0","16","2","0.001","168","70.59254333142243","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","520","","23","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","70.59254333142243","60","60"
"layers2_dropout0.2_batchsize64_seq_len24_hidden16_lr0.001_comb022","2026-05-15T12:04:53.000Z","64","0.2","16","2","0.001","24","71.6859878533499","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","526","","22","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","71.6859878533499","60","60"
"layers2_dropout0.0_batchsize64_seq_len24_hidden16_lr0.001_comb021","2026-05-15T11:56:20.000Z","64","0","16","2","0.001","24","76.75183372911505","finished","-","","cross-validation, early-stopping, hyperparameter-search, lstm","512","","21","false","true","60","128","10","168","DK1","2","2184","17520","2024-01-01 00:00:00","8784","60","0","76.75183372911505","60","60"
