hidden_size,layers,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
64,1,"0,0005",100,6,64,168,"0,0",42,48,DK2,2 years,2024-01-01,"61,212469427199956","338,5150424697243","241,7798784687035","61,212469427199956","286,29292805925604","241,77987846870346","61,212469427199956","69,46230475739534","46,53023135626546","31,75864976759668","49,710206220281364","67,8407813586867","69,95983126588882","93,22528126428533"
64,1,"0,001",100,6,64,168,"0,0",22,28,DK2,2 years,2024-01-01,"61,234369342121745","342,469343502307","244,9699682360636","61,234369342121745","290,04323047007165","244,9699682360636","61,234369342121745","70,8462234254145","47,38424547234687","31,540375372159104","49,638518168486705","67,27260974190753","69,93487001831373","92,02374319622382"
32,2,"0,0005",100,6,32,168,"0,2",44,50,DK2,2 years,2024-01-01,"61,31505133301889","332,24510964313964","238,06106970280527","61,31505133301889","283,0192944209775","238,0610697028053","61,31505133301888","70,44930687199881","44,68485759181142","31,16781702830747","49,946232808496404","65,32160913180341","70,08404067868774","97,55149522002692"
128,1,"0,001",100,6,32,168,"0,0",6,12,DK2,2 years,2024-01-01,"61,34235234719247","348,8439187130304","249,7855807115304","61,34235234719247","295,79256084536195","249,78558071153037","61,34235234719246","72,66652069531014","48,73860968390437","31,780998696960957","50,050662758296916","66,67230613712653","69,33688035866808","90,15048810008024"
128,1,"0,0005",100,6,64,24,"0,0",22,28,DK2,2 years,2024-01-01,"61,40627312650258","341,2247164515153","244,4169157922218","61,40627312650258","289,36668742385405","244,41691579222183","61,40627312650258","70,59114969136964","46,779566942538025","31,970117657935567","50,379427175301046","67,73042040752217","69,78816939546455","92,60506061538707"
64,1,"0,0005",100,6,32,168,"0,0",21,27,DK2,2 years,2024-01-01,"61,41441289588522","342,44917251458884","245,00750254472425","61,41441289588522","290,1744815085274","245,00750254472425","61,41441289588522","69,99567093645818","47,37556457861719","32,5950709288382","50,10335529035535","68,00911448408647","69,66398329149362","92,1581307613475"
64,2,"0,0005",100,6,64,24,"0,0",43,49,DK2,2 years,2024-01-01,"61,454857290175525","348,105225646793","249,27435673596483","61,454857290175525","295,4090208624803","249,27435673596486","61,45485729017552","71,86262039365968","48,541386876037464","32,32738116702646","50,23706676094916","67,24679851488008","69,44695627041263","90,52179104826318"
64,2,"0,0005",100,6,64,168,"0,2",43,49,DK2,2 years,2024-01-01,"61,45485745553498","348,10195079844743","249,27172954487537","61,45485745553498","295,4062052917153","249,27172954487537","61,45485745553498","71,86113048542128","48,54068315632689","32,32764759263411","50,23703729431257","67,24756058361224","69,44722071825534","90,52272235818245"
64,2,"0,0005",100,6,64,24,"0,2",43,49,DK2,2 years,2024-01-01,"61,45485774063496","348,10871367803674","249,27715640586635","61,45485774063496","295,41202474071815","249,27715640586638","61,45485774063496","71,8642054334222","48,54213896119727","32,32709951355446","50,23709736735864","67,24598775031325","69,44667491242059","90,5208002461783"
32,2,"0,0005",100,6,32,24,"0,2",42,48,DK2,2 years,2024-01-01,"61,45695141874981","347,7297034321217","248,97954307912482","61,45695141874981","295,08628048990704","248,97954307912482","61,45695141874982","71,69209792859687","48,460812600480565","32,35821497510798","50,23440393642071","67,33687519226977","69,47765276048514","90,63860253788768"
32,2,"0,0005",100,6,64,168,"0,2",84,90,DK2,2 years,2024-01-01,"61,45706776689029","348,7444281851469","249,7877844239211","61,45706776689029","295,96012221636965","249,78778442392112","61,45706776689028","72,14492040982698","48,67492648528017","32,276647117344424","50,242263595590614","67,10652138093387","69,39640930363801","90,35778607561792"
