n_estimators,max_depth,min_samples_split,min_samples_leaf,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,,2,1,"75,72838142394336","422,75149985939345","345,64193689036176","75,72838142394336","402,13560465425513","349,14178191158675","76,49492424349285","57,21842473496943","58,27039012933153","53,486445036403175","95,00830238559138","113,28321952453108","79,45184581082133","79,1165439964275"
