n_estimators,max_depth,min_samples_split,min_samples_leaf,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
50,,2,10,"73,33539690176774","378,4513799899975","307,4615034973026","73,33539690176774","351,98369664353305","307,4615034973026","73,33539690176775","77,0407445475105","62,75422870978596","58,126641556033","62,08896413161874","77,61922271518164","81,66949879328696","94,04847785895745"
