n_estimators,max_depth,min_samples_split,min_samples_leaf,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,,2,1,"80,02709176858764","514,5237510992365","394,38587631937514","80,02709176858764","435,04481487067613","394,385876319375","80,02709176858764","182,3735685544652","75,22631724641849","41,20652428673073","92,68697254632926","71,15641677943279","41,316644944686026","56,223198022051"
