n_estimators,max_depth,min_samples_split,min_samples_leaf,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,,2,1,"64,22991692892646","411,8659670146979","263,4488578745462","64,22991692892646","320,31482060889215","263,44885787454615","64,22991692892644","50,89671022743175","48,17947555789312","59,880818704272386","54,15823907309036","69,99874683285522","77,8346475673041","88,66078053963821"
