n_estimators,max_depth,min_samples_split,min_samples_leaf,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,,2,1,"75,74719005176834","422,96192620453155","346,0361837102707","75,74719005176834","402,1721632240252","348,92403180568266","76,43372805780035","58,083466898311094","57,78126033592104","53,64393384903438","94,94538705446143","112,09679845757114","79,15410868642908","79,68403076055675"
