order,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
"(2, 1, 1)","94,6265288590022","400,8178726239339","344,41506773846174","94,6265288590022","383,418208689291","344,4150677384618","94,6265288590022","90,08801901220853","87,73521946028418","94,33548669318574","91,72698561840117","94,2454463790356","94,59331498390915","109,66122986599115"
"(3, 1, 1)","97,7449326887448","408,2996114798967","351,7274955363438","97,7449326887448","390,59709698669576","351,7274955363438","97,74493268874478","93,21541957419672","91,03355009087264","97,6029444872393","94,94790861668451","97,85461892889757","97,43020232613367","112,12988479718912"
"(0, 1, 1)","132,18126746537394","479,9173711042065","420,21214468736974","132,18126746537394","460,4525444619291","420,2121446873698","132,1812674653739","128,83515088725483","126,72577840718867","132,92752991137684","130,92079826729992","136,42089593277626","130,41567761656535","139,0230412351557"
"(2, 1, 0)","141,28415760653462","495,8793476185074","435,2713501216238","141,28415760653462","476,33936620375727","435,2713501216237","141,28415760653462","138,28675697136163","136,2283749234054","142,26156791569457","140,32691450791216","146,1913549683473","139,5837334043864","146,11040055463485"
"(1, 1, 1)","143,0834206449949","498,9070672555706","438,1228599561524","143,0834206449949","479,36387800621753","438,1228599561524","143,08342064499493","140,14798215366943","138,13844301552675","144,10658457319713","142,1673165670925","148,09498873700554","141,40800594354698","147,5206235249261"
"(1, 1, 0)","145,27057813083687","502,5060029931931","441,5230985317825","145,27057813083687","482,9633765902725","441,5230985317826","145,27057813083687","142,38160944667425","140,49219001025898","146,3321583239442","144,42229052293658","150,3791463277437","143,63441367014988","149,25223861415046"
