order,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
"(1, 1, 0)","189,42028430953408","21726,676425122536","18672,444781027298","189,42028430953408","21029,067815390164","18672,444781027298","189,42028430953405","188,4106317014526","188,49821152467382","191,934261152536","182,9681599573974","190,1988749912549","195,5201689159113","188,41168192351245"
"(0, 1, 1)","189,4256232111855","21727,631099796803","18673,364862695835","189,4256232111855","21030,03945877237","18673,364862695835","189,4256232111855","188,4041636512218","188,52773329934308","191,94211818989805","182,96861081865222","190,20253591174327","195,5176925460094","188,41650806143065"
"(1, 1, 1)","189,42722977963354","21730,051584481447","18675,847449835048","189,42722977963354","21032,614518666447","18675,847449835048","189,42722977963354","188,3858795767049","188,51719879867125","191,96496492830335","182,97151509674947","190,21838705524232","195,50869732823458","188,42396567352893"
"(2, 1, 0)","189,42723921772978","21729,709323036594","18675,391613713444","189,42723921772978","21032,19467982426","18675,391613713444","189,42723921772978","188,39182543197586","188,52125678559653","191,96099889524592","182,96959584019368","190,212274772085","195,51139739719676","188,42332540181474"
"(3, 1, 1)","189,4294548346176","21731,16300993353","18676,76662496168","189,4294548346176","21033,59929203465","18676,76662496168","189,4294548346176","188,38806987331543","188,52195377836384","191,97250748874956","182,96863462163154","190,2153056132597","195,5098770592453","188,42983540775762"
"(2, 1, 1)","189,45681255013005","21744,088858541203","18689,71675851317","189,45681255013005","21046,856167150723","18689,716758513165","189,45681255013005","188,29381095831508","188,4969057271987","192,13819444071635","182,96804816640739","190,27972634175882","195,4756089315382","188,54539328497597"
