order,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
"(2, 1, 0)","104,11254316812482","816,2244181687337","672,7045539658372","104,11254316812482","755,155159480684","672,7045539658372","104,11254316812483","114,60258964405386","77,43151803084848","118,32663905975203","72,93084998470914","95,63730793201603","110,50465853520457","139,35423899028962"
"(0, 1, 1)","104,36933231967699","816,3535313331416","671,2660665779149","104,36933231967699","754,5347208414233","671,2660665779149","104,369332319677","114,7909244520798","77,34772961262316","118,14235619817987","73,4372037215629","96,64432413932349","110,10875169616766","140,11403641780208"
"(1, 1, 0)","104,37076449928205","816,2052560536314","671,0903595563072","104,37076449928205","754,3775475288165","671,0903595563074","104,37076449928205","114,79298731159136","77,33654028976241","118,13486548003408","73,44323833014587","96,66737937097433","110,08392335297141","140,1364173594949"
"(1, 1, 1)","112,3544045471208","1140,5804060228227","980,9266112510246","112,3544045471208","1075,2515005724304","980,9266112510247","112,35440454712078","121,23300015244438","92,32412726334297","122,68104985049439","97,85808685474018","80,19659715654655","128,02248689691675","144,16548365536022"
"(2, 1, 1)","130,83128756343808","1666,928922750168","1448,7485342864206","130,83128756343808","1586,3020100133178","1448,7485342864204","130,83128756343808","142,28951555212683","118,17848248953783","145,13684156299655","108,73200977738024","107,24506698580878","139,20240896426645","155,03468761194992"
"(3, 1, 1)",,,,,,,,,,,,,,
