order,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
"(0, 1, 1)","67,16070647030601","388,09895369634006","309,4356152619417","67,16070647030601","362,84043324838444","307,99720456901264","67,58627503803336","55,83309915903172","60,07570267805087","65,65163135542281","75,15888878001121","80,75551683219275","71,30779777937308","64,54731129520893"
