order,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
"(2, 1, 0)","61,472998996477706","332,30190409954827","263,68121759342006","61,472998996477706","305,44090325593254","263,6812175934201","61,47299899647771","46,635520540209555","54,92151646743343","58,847880134738645","68,6032303426217","74,62826535388012","61,7122735006602","64,96230663580033"
