197,715038
197,715038
224,310467
224,310467
270,349613
270,349613
241,668268
241,668268
200,620421
200,620421
196,67208
196,67208
203,302313
203,302313
237,943418
237,943418
294,188653
294,188653
318,84716
318,84716
292,251731
292,251731
248,07501
248,07501
201,439888
201,439888
201,514385
201,514385
195,92711
195,92711
191,531787
191,531787
190,265338
190,265338
186,168003
186,168003
178,04783
178,04783
175,142447
175,142447
186,838476
186,838476
207,399648
207,399648
342,611703
342,611703
372,336006
372,336006
376,507838
376,507838
371,814527
371,814527
360,863468
360,863468
349,614421
349,614421
345,070104
345,070104
335,906973
335,906973
367,493701
367,493701
369,952102
369,952102
465,978735
465,978735
429,400708
429,400708
362,874887
362,874887
282,939606
282,939606
248,521992
248,521992
230,717209
230,717209
208,517103
208,517103
241,668268
241,668268
223,491
223,491
