fit_intercept,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
True,"96,53861592379121","886,3869507786881","691,3893158051698","96,53861592379121","807,248777791852","691,3893158051698","96,53861592379121","95,93106742529373","95,96787384238348","97,61893548601185","93,98168740073987","77,74389842841317","97,77092838056674","116,75592050312957"
False,"98,39854263283661","914,1544680011127","710,0459983554636","98,39854263283661","831,4492125970163","710,0459983554636","98,39854263283662","98,65864560530315","98,13445086022291","99,58329548641152","95,91029605483573","78,94828308827957","99,06747748671737","118,48734984808611"
