alpha,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
"1,0","78,1329832663232","494,06038276930246","356,90342530877865","78,1329832663232","409,9646319313727","356,9034253087786","78,13298326632321","61,24173552254946","60,96175113111462","70,70068806574491","68,40264723453981","78,91145968399576","100,06109510107478","106,65150612524303"
"10,0","79,95753965872638","526,0524681691181","382,18877392685124","79,95753965872638","435,29464141102045","382,18877392685135","79,95753965872636","63,39964577865887","66,37622285677223","75,55263701062381","73,76376493570274","83,54697816339547","94,0074716782583","103,05605718767313"
"50,0","80,37514680800473","528,6521531039825","384,2359806120939","80,37514680800473","437,41264416772344","384,23598061209395","80,37514680800473","63,540181559060166","67,08841029077837","76,22505202381734","74,33548959533566","84,5793157660139","93,9390243163332","102,91855410469452"
"0,1","120,9277898520624","764,5860626732617","627,4789110204222","120,9277898520624","715,3659620879391","627,4789110204222","120,92778985206242","113,3690724584722","107,03773574085565","120,42457805967614","108,9734786838742","116,73070101958002","132,59928700683062","147,359675995148"
"0,01","180,42284682834637","8056,036274841609","6851,494067562451","180,42284682834637","7603,406858873854","6851,494067562451","180,42284682834634","179,3088864990566","181,16684899883535","182,9048443792285","177,49041236840765","179,37286545387042","179,06120407135","183,65486602767592"
"0,001","195,90116045929747","66906,13173601509","56888,06012693716","195,90116045929747","63083,22490732536","56888,06012693717","195,9011604592975","195,68785811851058","196,11027650349288","197,1153746595473","195,29376174352524","195,29914962255177","195,64045402502538","196,16124854242918"
"0,0001","198,53462087095005","232034,44345384886","197279,99990921674","198,53462087095005","218750,54603924896","197279,99990921674","198,53462087095002","198,38643481625337","198,6120585935205","198,81489322780988","198,20969077811122","198,3068667177679","198,52023346308295","198,89216850010436"
