n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0",2023-01-01,2023-12-31 23:00:00,"66,11923664665522","349,2858356893558","283,81891027631195","66,11923664665522","327,6922347738056","285,532946422486","66,04977922142012","61,68080158006701","54,25510621314168","55,12331748712727","62,43068728459048","69,7453072697872","73,68975497498033","85,73431917581671"
