n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
50,"0,1",15,-1,1,"1,0",1,"1,0","0,0","0,0",2022-01-02,2024-12-31 23:00:00,"54,87819110713024","368,73079685792453","282,44786260894887","54,87819110713024","350,599431375151","286,0320639424276","55,612834748876224","42,39185975210294","49,73734842036395","53,29570456956307","62,83841875469205","72,49637498307938","55,15287193084521","53,63151435065562"
