Date,daily_rmse
2025-01-01,1003.0423719490742
2025-01-02,827.5818992841806
2025-01-03,361.686984253344
2025-01-04,459.4604427016193
2025-01-05,305.6435110849366
2025-01-06,150.709253193459
2025-01-07,313.71735215837964
2025-01-08,226.4222011254391
2025-01-09,215.4862042457153
2025-01-10,170.26629867265774
2025-01-11,162.40827669059263
2025-01-12,591.9389132834767
2025-01-13,605.3592237338991
2025-01-14,218.92860506795847
2025-01-15,996.5891018127353
2025-01-16,223.99615014592516
2025-01-17,169.27881909093486
2025-01-18,374.74626054745426
2025-01-19,704.5316165116467
2025-01-20,1706.087014898429
2025-01-21,884.4348663531166
2025-01-22,406.7774471734947
2025-01-23,543.6317201793319
2025-01-24,482.1678128552713
2025-01-25,351.8245822432283
2025-01-26,493.28673171565754
2025-01-27,116.00680907818003
2025-01-28,321.31416379857035
2025-01-29,167.0822932392644
2025-01-30,189.00367156903883
2025-01-31,293.5606592593751
2025-02-01,447.9576490805036
2025-02-02,781.1926556866212
2025-02-03,908.5594660794408
2025-02-04,590.6072383385232
2025-02-05,209.57064211437842
2025-02-06,287.6144229083472
2025-02-07,177.3087188501773
2025-02-08,326.1360691378511
2025-02-09,582.7296858519112
2025-02-10,345.1171188122364
2025-02-11,163.89864022743552
2025-02-12,282.4835866851226
2025-02-13,335.5359921375374
2025-02-14,615.546637648771
2025-02-15,431.6324843784867
2025-02-16,742.8983431273082
2025-02-17,917.6571469157394
2025-02-18,558.53349517818
2025-02-19,222.77766522545394
2025-02-20,595.0579928309289
2025-02-21,270.3004169816631
2025-02-22,193.00488284123568
2025-02-23,406.36053419126085
2025-02-24,136.71859982983415
2025-02-25,625.1251603411013
2025-02-26,267.9109668197826
2025-02-27,291.13712580064066
2025-02-28,221.8505459344235
2025-03-01,350.5544015838675
2025-03-02,313.7214611818419
2025-03-03,272.58858164984633
2025-03-04,259.67370347759044
2025-03-05,672.5542632481755
2025-03-06,596.8447979471232
2025-03-07,323.1507770266772
2025-03-08,369.0533234924835
2025-03-09,430.3184104508411
2025-03-10,609.157347649123
2025-03-11,520.2654965620345
2025-03-12,264.2214235775487
2025-03-13,315.00512296043576
2025-03-14,186.3485012354708
2025-03-15,198.39002506250984
2025-03-16,168.88198402519785
2025-03-17,547.8374743414421
2025-03-18,454.7073037105503
2025-03-19,565.9715364909966
2025-03-20,617.3142420947217
2025-03-21,487.24785767130845
2025-03-22,519.0062486547043
2025-03-23,272.4110315696455
2025-03-24,723.3068742939596
2025-03-25,330.1668871143948
2025-03-26,215.89325614026717
2025-03-27,555.3063324664624
2025-03-28,380.2920567182297
2025-03-29,265.2178230406354
2025-03-30,253.1032976724446
2025-03-31,569.7980818023384
2025-04-01,414.0518381290364
2025-04-02,553.7963774339208
2025-04-03,710.1870308019005
2025-04-04,434.3574605359146
2025-04-05,381.02515219817593
2025-04-06,374.2235660221891
2025-04-07,565.1768753278677
2025-04-08,472.44178202279033
2025-04-09,451.7953682695716
2025-04-10,821.0520876268552
2025-04-11,476.89753153466114
2025-04-12,372.26538950921093
2025-04-13,339.2299629401156
2025-04-14,522.1623088674252
2025-04-15,327.2906247068524
2025-04-16,350.0958852215825
2025-04-17,437.14108502119683
2025-04-18,203.559661718486
2025-04-19,327.03640917242865
2025-04-20,453.8082353259424
2025-04-21,463.8381545577273
2025-04-22,517.1363975988597
2025-04-23,265.9451212538425
2025-04-24,473.20569809365907
2025-04-25,219.18981222952104
2025-04-26,347.78450397578257
2025-04-27,363.47783324160304
2025-04-28,537.1760010119004
2025-04-29,442.8522122243411
2025-04-30,532.5496131054696
2025-05-01,828.1533978937457
2025-05-02,468.08242441966496
2025-05-03,351.0322239178937
2025-05-04,345.4028244259219
2025-05-05,386.9285176913281
2025-05-06,322.0018079494197
2025-05-07,302.78963869499705
2025-05-08,487.3963325169077
2025-05-09,299.8418408561324
2025-05-10,368.95447196133654
2025-05-11,356.3329389654078
2025-05-12,491.6997522027094
2025-05-13,487.2557610580815
2025-05-14,561.8615197084587
2025-05-15,848.6405340198477
2025-05-16,498.4115866034017
2025-05-17,434.75927669205726
2025-05-18,406.2433295975478
2025-05-19,533.950112450058
2025-05-20,401.1560411887161
2025-05-21,581.7362552711726
2025-05-22,882.7711503074286
2025-05-23,379.5484846231629
2025-05-24,352.60462086251664
2025-05-25,297.37777565159115
2025-05-26,477.338220111068
2025-05-27,346.6664655179682
2025-05-28,304.96339183476545
2025-05-29,826.0708981834648
2025-05-30,634.4838618795824
2025-05-31,478.8301904969516
2025-06-01,222.55648843620142
2025-06-02,483.998362522032
2025-06-03,413.94173931881073
2025-06-04,421.1419864340603
2025-06-05,640.5898342139627
2025-06-06,543.9542632528008
2025-06-07,324.2011688462091
2025-06-08,199.53055438458182
2025-06-09,348.5583432992843
2025-06-10,259.9528274419079
2025-06-11,553.3468385254005
2025-06-12,819.3102721045777
2025-06-13,490.3309794611974
2025-06-14,437.1754916126368
2025-06-15,410.6804485765084
2025-06-16,343.3555993308482
2025-06-17,408.78126056489225
2025-06-18,555.508531921327
2025-06-19,854.9956961850661
2025-06-20,460.23593396512604
2025-06-21,459.0343049930426
2025-06-22,353.3280176941446
2025-06-23,295.381023411173
2025-06-24,395.3085318547666
2025-06-25,595.6711573380943
2025-06-26,587.2103045001644
2025-06-27,493.6160053389778
2025-06-28,434.07373416500934
2025-06-29,379.3963044515909
2025-06-30,654.2468501732736
2025-07-01,1001.1983808226723
2025-07-02,387.1599674514874
2025-07-03,903.087119797446
2025-07-04,455.26815169683437
2025-07-05,415.6623699253786
2025-07-06,422.92349189751474
2025-07-07,532.7158341353512
2025-07-08,327.7598082544051
2025-07-09,325.43953050263644
2025-07-10,557.2813069160815
2025-07-11,345.12527195212965
2025-07-12,348.9073881716814
2025-07-13,430.7276308322984
2025-07-14,512.9333589297397
2025-07-15,339.7793501015776
2025-07-16,260.69086126447735
2025-07-17,535.3891474085826
2025-07-18,218.04231067865166
2025-07-19,321.9292999864701
2025-07-20,390.4848187527553
2025-07-21,421.40447359680985
2025-07-22,324.01656360896635
2025-07-23,407.9793763401624
2025-07-24,465.30047911063195
2025-07-25,207.94616130224827
2025-07-26,190.89437170401675
2025-07-27,395.9947027429257
2025-07-28,383.17220064076025
2025-07-29,349.4565917274218
2025-07-30,496.1755179210691
2025-07-31,566.106019664892
2025-08-01,220.7461992995668
2025-08-02,309.39481444591144
2025-08-03,278.97258517587187
2025-08-04,355.9819148432025
2025-08-05,452.1300425454589
2025-08-06,628.8603943802884
2025-08-07,741.9965318116157
2025-08-08,413.3876200207362
2025-08-09,388.99056827833556
2025-08-10,389.41295388399425
2025-08-11,540.41790554351
2025-08-12,389.15295239071384
2025-08-13,358.6404229169766
2025-08-14,533.835694863529
2025-08-15,410.3617658950517
2025-08-16,332.31915409965205
2025-08-17,375.169533719338
2025-08-18,536.4866700020755
2025-08-19,348.78541744519015
2025-08-20,302.5580005910206
2025-08-21,522.708997345772
2025-08-22,370.55840569591487
2025-08-23,333.7138107463964
2025-08-24,390.77462801565196
2025-08-25,557.3985149862673
2025-08-26,421.26651414977647
2025-08-27,300.7296751278758
2025-08-28,340.4431003321088
2025-08-29,144.33053919641247
2025-08-30,276.67615488143997
2025-08-31,365.89590193873033
2025-09-01,599.9845440514863
2025-09-02,619.4358110080194
2025-09-03,501.2831584041554
2025-09-04,634.164563742217
2025-09-05,185.28082747799357
2025-09-06,327.1050950869884
2025-09-07,307.0916534648733
2025-09-08,866.9837050871806
2025-09-09,804.1672399998605
2025-09-10,392.1681457792721
2025-09-11,692.5898038354923
2025-09-12,492.68822259498444
2025-09-13,320.87673719879143
2025-09-14,378.2587827021233
2025-09-15,255.46364700134166
2025-09-16,369.5979745649934
2025-09-17,441.0198407579494
2025-09-18,689.0124681249619
2025-09-19,553.3860219146763
2025-09-20,345.89694754433907
2025-09-21,376.34544799713495
2025-09-22,478.80684691224434
2025-09-23,380.43428400667176
2025-09-24,350.44331067778603
2025-09-25,562.5386031075745
2025-09-26,147.69588120868954
2025-09-27,204.33518532029245
2025-09-28,453.2742938030503
2025-09-29,896.5031286483251
2025-09-30,742.3485874824336
2025-10-01,453.44156413513474
2025-10-02,464.01756465140056
2025-10-03,403.0572536074766
2025-10-04,569.1929024238033
2025-10-05,252.29451781971738
2025-10-06,469.30891147353054
2025-10-07,664.4362036642868
2025-10-08,252.43663991645624
2025-10-09,590.1730835006166
2025-10-10,310.5385955236629
2025-10-11,172.61209878470615
2025-10-12,405.1087196589647
2025-10-13,885.1868642228959
2025-10-14,980.7070116219518
2025-10-15,496.4991723928677
2025-10-16,415.70369020880014
2025-10-17,129.39232739541927
2025-10-18,174.49581168253306
2025-10-19,301.8547851701815
2025-10-20,295.9348193112204
2025-10-21,124.71357068071353
2025-10-22,404.07418130422144
2025-10-23,557.823377720901
2025-10-24,502.6309215560612
2025-10-25,493.87351530255114
2025-10-26,227.6048696075944
2025-10-27,308.5536583978163
2025-10-28,191.2822553816576
2025-10-29,193.6343723482787
2025-10-30,603.081918230841
2025-10-31,156.88118552161615
2025-11-01,309.1801904660725
2025-11-02,428.5775831782443
2025-11-03,351.3167706438174
2025-11-04,219.3067708748765
2025-11-05,208.32175264510371
2025-11-06,371.4238607587116
2025-11-07,101.64621521273945
2025-11-08,241.41748995984312
2025-11-09,491.2314157045198
2025-11-10,594.2381630142174
2025-11-11,217.64949264795848
2025-11-12,475.4649032218862
2025-11-13,738.3859511574991
2025-11-14,139.0623048434339
2025-11-15,161.25647284383055
2025-11-16,437.1789410972104
2025-11-17,403.6090175851247
2025-11-18,372.57269520154273
2025-11-19,160.23154471063285
2025-11-20,191.7895446771561
2025-11-21,387.75759045096675
2025-11-22,113.46954156166967
2025-11-23,303.37097486172195
2025-11-24,813.5427820067978
2025-11-25,1404.4485759897098
2025-11-26,520.4610285630216
2025-11-27,632.7482337948782
2025-11-28,430.6496413106102
2025-11-29,149.06857082239958
