n_estimators,max_depth,min_samples_split,min_samples_leaf,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,,2,1,2023-01-01,2023-12-31 23:00:00,"68,3432960114893","348,6080962482811","286,5198013499725","68,3432960114893","329,0903779893003","288,49904586643953","68,58308556358027","63,58138235253956","55,59236824207396","53,87073699821921","67,20672824587754","73,35673009928273","73,55106553912131","93,2685955551119"
