Date,daily_smape
2025-01-01,70.8818784572936
2025-01-02,167.37476628421115
2025-01-03,182.81899642180298
2025-01-04,191.60706695920203
2025-01-05,183.56737739536416
2025-01-06,157.6618942295444
2025-01-07,148.12610758130342
2025-01-08,118.9236668923927
2025-01-09,159.78730571096537
2025-01-10,152.70940097189384
2025-01-11,124.94427024149431
2025-01-12,147.1627488157241
2025-01-13,137.3318445279087
2025-01-14,116.09194923241878
2025-01-15,80.74340046098234
2025-01-16,40.58292045465905
2025-01-17,44.286217800526515
2025-01-18,51.64821328828951
2025-01-19,48.19505154590919
2025-01-20,85.77834008502285
2025-01-21,68.53899466569956
2025-01-22,27.40651593473631
2025-01-23,52.55940785543366
2025-01-24,102.15998314151358
2025-01-25,51.74482268135681
2025-01-26,32.031147195548634
2025-01-27,93.48097597885172
2025-01-28,34.8674569791832
2025-01-29,25.899715380954596
2025-01-30,45.414917909922345
2025-01-31,42.24438068141236
2025-02-01,40.284194839104856
2025-02-02,42.91488064359128
2025-02-03,52.3777544676779
2025-02-04,42.769611366661394
2025-02-05,37.337315834272154
2025-02-06,58.786634805471024
2025-02-07,31.342367815580417
2025-02-08,36.82448930967855
2025-02-09,36.892949325751594
2025-02-10,19.84128866762611
2025-02-11,21.052067806685184
2025-02-12,53.982441147133564
2025-02-13,73.34554995064615
2025-02-14,77.49659831257677
2025-02-15,53.4809559612043
2025-02-16,54.392213995042646
2025-02-17,64.59454707444038
2025-02-18,51.57414936237073
2025-02-19,17.583115275970542
2025-02-20,45.610142316939495
2025-02-21,44.88777283292111
2025-02-22,52.02404529404001
2025-02-23,33.853558309174886
2025-02-24,83.79241193874728
2025-02-25,30.240836700232883
2025-02-26,13.079911126264147
2025-02-27,15.164637083906301
2025-02-28,12.151860411527664
2025-03-01,11.147926250398143
2025-03-02,99.05805557056445
2025-03-03,100.67130047403545
2025-03-04,118.74845623143821
2025-03-05,125.34683924334011
2025-03-06,170.03542312204289
2025-03-07,175.7117456400117
2025-03-08,172.91018530702854
2025-03-09,156.6543807993454
2025-03-10,185.4911758869096
2025-03-11,187.0490946485341
2025-03-12,19.559082117527453
2025-03-13,20.118607567128187
2025-03-14,16.42181475264445
2025-03-15,21.098444449148687
2025-03-16,97.1954260866693
2025-03-17,37.195475459679244
2025-03-18,55.77591558725654
2025-03-19,57.694686349386934
2025-03-20,52.641080531710884
2025-03-21,75.6709390901703
2025-03-22,168.2509323192156
2025-03-23,154.49598199418807
2025-03-24,19.164633762677415
2025-03-25,22.982465382912174
2025-03-26,42.85878218082238
2025-03-27,48.296031814085424
2025-03-28,65.27143431491604
2025-03-29,48.396927059916166
2025-03-30,126.41571356952304
2025-03-31,43.711767044910374
2025-04-01,47.59426766131477
2025-04-02,70.94859506330299
2025-04-03,79.71424085465019
2025-04-04,76.09626104871951
2025-04-05,88.61639793956874
2025-04-06,87.17856776503936
2025-04-07,49.343849883147904
2025-04-08,52.12352118964559
2025-04-09,39.21878033866085
2025-04-10,83.17005873811118
2025-04-11,89.31606014861688
2025-04-12,72.76157377040427
2025-04-13,106.04091790779889
2025-04-14,24.18552433526473
2025-04-15,95.1197532525181
2025-04-16,52.62369939066104
2025-04-17,56.71121208329666
2025-04-18,46.6014318049907
2025-04-19,86.06746498879207
2025-04-20,98.17532176463499
2025-04-21,71.40196403657951
2025-04-22,69.47952374259214
2025-04-23,14.985110442949287
2025-04-24,13.275630680773562
2025-04-25,19.967726670017175
2025-04-26,77.47958656975915
2025-04-27,93.4640561462702
2025-04-28,71.19064517510347
2025-04-29,67.22659267903374
2025-04-30,65.94125118870254
2025-05-01,81.66643369983522
2025-05-02,73.04193114006226
2025-05-03,79.40884829376786
2025-05-04,119.32265140262481
2025-05-05,27.05991451912969
2025-05-06,34.268071465643864
2025-05-07,20.9984776394705
2025-05-08,22.464317777919863
2025-05-09,31.282269340066645
2025-05-10,68.8038564241103
2025-05-11,78.03321384920862
2025-05-12,39.91190245247427
2025-05-13,66.63447562428854
2025-05-14,74.50416205743095
2025-05-15,81.6391767038128
2025-05-16,96.02398884814359
2025-05-17,103.21030942632825
2025-05-18,85.9161818772791
2025-05-19,51.620006318281376
2025-05-20,60.34638533122539
2025-05-21,72.5039977171143
2025-05-22,97.01896291711955
2025-05-23,49.75813920354765
2025-05-24,79.92777835392623
2025-05-25,139.2607543285997
2025-05-26,80.68114779544415
2025-05-27,82.11109463255659
2025-05-28,27.340439582721043
2025-05-29,72.2935293233337
2025-05-30,115.06558001659167
2025-05-31,98.02555452627226
2025-06-01,106.74152868675276
2025-06-02,61.86272700135168
2025-06-03,84.28560328895968
2025-06-04,110.66450808207718
2025-06-05,127.11776141204479
2025-06-06,141.8799551447286
2025-06-07,143.93347876995014
2025-06-08,138.6768002307458
2025-06-09,136.28139122339198
2025-06-10,113.10215286723138
2025-06-11,75.34280357801437
2025-06-12,84.1649922939057
2025-06-13,71.6124889889234
2025-06-14,98.36149105584632
2025-06-15,87.15118487908319
2025-06-16,54.642853171334714
2025-06-17,80.72338538656612
2025-06-18,65.58773753148789
2025-06-19,107.99768074908245
2025-06-20,86.54519816596888
2025-06-21,94.38188826499837
2025-06-22,104.01424770142572
2025-06-23,124.13808046732846
2025-06-24,129.29079891749996
2025-06-25,99.11245025820611
2025-06-26,48.87964881746576
2025-06-27,67.20805784927623
2025-06-28,107.89278582130525
2025-06-29,143.4785951182272
2025-06-30,70.93199663041291
2025-07-01,72.29730630114666
2025-07-02,31.604523344146656
2025-07-03,106.7547098307131
2025-07-04,63.06585616320343
2025-07-05,105.37296555068896
2025-07-06,54.14006624709696
2025-07-07,21.409006897718275
2025-07-08,26.763752919728017
2025-07-09,24.016267833052996
2025-07-10,24.780819865488027
2025-07-11,40.80635568194784
2025-07-12,94.27634328001432
2025-07-13,84.40760525562382
2025-07-14,23.031428352974938
2025-07-15,24.910197369675956
2025-07-16,14.658086827087855
2025-07-17,18.472303403407928
2025-07-18,17.456156840412167
2025-07-19,58.89401766256417
2025-07-20,56.84965484331982
2025-07-21,22.31301472098761
2025-07-22,50.42978468743539
2025-07-23,119.41089589000977
2025-07-24,159.33006310552435
2025-07-25,157.15597041460575
2025-07-26,152.2397859141733
2025-07-27,137.09187401693384
2025-07-28,135.09734465176192
2025-07-29,103.11172376168358
2025-07-30,52.848003677175846
2025-07-31,51.11251478948482
2025-08-01,52.32861185704988
2025-08-02,79.75854019977704
2025-08-03,99.13296528627272
2025-08-04,78.27800885579238
2025-08-05,169.73672990283225
2025-08-06,132.7989469519611
2025-08-07,149.63563819675375
2025-08-08,152.08479489436772
2025-08-09,165.46171677633907
2025-08-10,171.06847642950578
2025-08-11,156.44175056730998
2025-08-12,167.09980204741257
2025-08-13,28.552710475450894
2025-08-14,27.314414158961313
2025-08-15,54.54286023741749
2025-08-16,64.86536868954431
2025-08-17,64.59356769041155
2025-08-18,36.661545381567755
2025-08-19,35.63106385791816
2025-08-20,21.845469239721638
2025-08-21,15.482114023575852
2025-08-22,44.792739172645675
2025-08-23,62.32311393423336
2025-08-24,73.25636095997025
2025-08-25,48.281475805561016
2025-08-26,23.31810888142244
2025-08-27,20.098887258994047
2025-08-28,23.331232056092457
2025-08-29,14.390858567856146
2025-08-30,46.83513738464353
2025-08-31,72.9699377814574
2025-09-01,32.845463358947356
2025-09-02,26.629343109379917
2025-09-03,62.57350353353001
2025-09-04,66.04434312724638
2025-09-05,17.589264021184846
2025-09-06,56.0491892456493
2025-09-07,75.10221814703021
2025-09-08,34.41991703095659
2025-09-09,34.41763589483299
2025-09-10,22.483581064760923
2025-09-11,66.2453725841214
2025-09-12,95.60750811718499
2025-09-13,71.0172184336907
2025-09-14,68.29801657554778
2025-09-15,164.00461590047323
2025-09-16,128.16086369436874
2025-09-17,59.5113035521884
2025-09-18,68.36016776028767
2025-09-19,72.83346185177834
2025-09-20,88.84743125885998
2025-09-21,132.01509280524155
2025-09-22,43.03173670259255
2025-09-23,48.716793959401436
2025-09-24,30.674019065882867
2025-09-25,33.18559145406207
2025-09-26,17.353220846812956
2025-09-27,23.365394857465276
2025-09-28,37.74070414257393
2025-09-29,34.096280354861854
2025-09-30,37.871075241672614
2025-10-01,27.34233469630121
2025-10-02,21.900903439200547
2025-10-03,61.09150998068959
2025-10-04,196.42112277239167
2025-10-05,178.92905988125608
2025-10-06,43.13710177404613
2025-10-07,38.65977189981344
2025-10-08,25.32176540484969
2025-10-09,29.93475108711381
2025-10-10,35.331309375526175
2025-10-11,28.40880018366667
2025-10-12,20.481297738718986
2025-10-13,36.90165920130674
2025-10-14,51.49575436454672
2025-10-15,26.931876101715464
2025-10-16,21.366287424401413
2025-10-17,16.477759209560418
2025-10-18,20.32439239414593
2025-10-19,47.59844823475323
2025-10-20,46.87563640438897
2025-10-21,64.1360311461399
2025-10-22,61.20328813935849
2025-10-23,40.54334813742548
2025-10-24,75.27350907606841
2025-10-25,145.16164717894105
2025-10-26,143.16835851690402
2025-10-27,68.64272011742423
2025-10-28,52.595337939936094
2025-10-29,38.00526326065401
2025-10-30,26.94649529900955
2025-10-31,40.69178011289085
2025-11-01,54.851223061712986
2025-11-02,33.17619950448227
2025-11-03,33.53158840879394
2025-11-04,57.24171001658647
2025-11-05,39.3482566237668
2025-11-06,56.301582301398575
2025-11-07,59.92480542281072
2025-11-08,57.94465216050765
2025-11-09,51.32286381267663
2025-11-10,60.380713539640105
2025-11-11,38.6917384408151
2025-11-12,39.51483394526525
2025-11-13,71.19737920756853
2025-11-14,45.859609701365926
2025-11-15,32.42414752053714
2025-11-16,40.57565202663613
2025-11-17,36.878037102168534
2025-11-18,53.539466639959024
2025-11-19,29.562623938999444
2025-11-20,32.433276298392585
2025-11-21,42.90801125153845
2025-11-22,25.948861945278455
2025-11-23,47.53419166574453
2025-11-24,43.57734747127108
2025-11-25,70.1854451237516
2025-11-26,46.62227320807506
2025-11-27,43.60368667916053
2025-11-28,73.28653698023362
2025-11-29,32.01449348696556
2025-11-30,66.70533919651766
2025-12-01,47.65976466915537
2025-12-02,36.932347322510495
2025-12-03,48.730986740730636
2025-12-04,28.461947448444274
2025-12-05,37.401598547992805
2025-12-06,22.574540027416802
2025-12-07,26.96974181518205
2025-12-08,56.51955012453415
2025-12-09,24.174368845298176
2025-12-10,37.74281908085755
2025-12-11,42.890249882662054
2025-12-12,90.93803854004622
2025-12-13,68.20762917769997
2025-12-14,16.224317424020317
2025-12-15,57.44908082476709
2025-12-16,85.3201900712691
2025-12-17,19.226850199926172
2025-12-18,44.858653436694105
2025-12-19,60.24174716841888
2025-12-20,16.72916038692519
2025-12-21,9.473703737512656
2025-12-22,13.168416344129296
2025-12-23,18.158551071589176
2025-12-24,17.06465118400272
2025-12-25,25.043625570635193
2025-12-26,46.24039659867367
2025-12-27,31.558976681762914
2025-12-28,41.202301613814065
2025-12-29,52.67458153261694
2025-12-30,36.818514162088405
2025-12-31,11.59025347835038
