Date,daily_mae
2025-01-01,15.659166333333332
2025-01-02,95.66624770833334
2025-01-03,66.57958095833334
2025-01-04,35.00750475
2025-01-05,42.70542466666666
2025-01-06,33.240415416666664
2025-01-07,36.855414958333334
2025-01-08,64.717921625
2025-01-09,58.07791900000001
2025-01-10,67.71167254166666
2025-01-11,53.72249858333333
2025-01-12,45.344174666666675
2025-01-13,103.70666245833333
2025-01-14,38.322912916666674
2025-01-15,188.43332554166668
2025-01-16,136.475004875
2025-01-17,93.86624779166668
2025-01-18,58.00916033333334
2025-01-19,37.58416741666667
2025-01-20,451.9837517916667
2025-01-21,157.75748708333333
2025-01-22,117.94666041666666
2025-01-23,76.35249833333334
2025-01-24,46.342498791666664
2025-01-25,62.827079708333336
2025-01-26,74.99916841666668
2025-01-27,46.068751666666664
2025-01-28,79.75916404166666
2025-01-29,85.49208316666669
2025-01-30,75.77375541666666
2025-01-31,91.37541704166665
2025-02-01,71.94877200000002
2025-02-02,53.905283708333336
2025-02-03,163.468524875
2025-02-04,111.5667151666667
2025-02-05,70.21396816666665
2025-02-06,106.21970995833333
2025-02-07,79.11018870833333
2025-02-08,45.593024625
2025-02-09,55.64067158333333
2025-02-10,56.510262666666684
2025-02-11,44.553755208333335
2025-02-12,100.53653166666668
2025-02-13,108.64923004166667
2025-02-14,180.14108324999998
2025-02-15,66.31051004166667
2025-02-16,41.05806258333333
2025-02-17,158.261653375
2025-02-18,112.26505262500001
2025-02-19,93.52032391666667
2025-02-20,43.91207641666666
2025-02-21,71.55475279166667
2025-02-22,46.49628779166667
2025-02-23,78.29191170833333
2025-02-24,58.83978104166666
2025-02-25,105.93480999999998
2025-02-26,81.00133445833335
2025-02-27,80.34824483333334
2025-02-28,78.31837108333333
2025-03-01,62.90454958333331
2025-03-02,113.96592937499997
2025-03-03,108.69066399999998
2025-03-04,68.71200945833333
2025-03-05,56.969952208333325
2025-03-06,142.24403625
2025-03-07,148.06848762500002
2025-03-08,126.04919191666666
2025-03-09,90.56858208333334
2025-03-10,97.51056774999999
2025-03-11,88.30308579166666
2025-03-12,89.742183625
2025-03-13,80.08095787499998
2025-03-14,68.48993654166667
2025-03-15,67.48282308333334
2025-03-16,64.95376179166666
2025-03-17,130.55948879166667
2025-03-18,129.07564941666666
2025-03-19,171.55946895833335
2025-03-20,192.4938853333333
2025-03-21,118.90913904166666
2025-03-22,50.61338599999999
2025-03-23,62.22780295833332
2025-03-24,112.83728987500001
2025-03-25,86.84735445833333
2025-03-26,86.39569425
2025-03-27,121.42354633333332
2025-03-28,110.19849975
2025-03-29,124.69266987499999
2025-03-30,40.353973875
2025-03-31,130.26378454166667
2025-04-01,154.204686875
2025-04-02,131.38008195833334
2025-04-03,156.01808045833332
2025-04-04,135.409907375
2025-04-05,100.23995425
2025-04-06,105.96318883333333
2025-04-07,161.995007625
2025-04-08,156.87463383333332
2025-04-09,134.66742383333334
2025-04-10,109.10815129166667
2025-04-11,76.00981745833333
2025-04-12,123.35376379166665
2025-04-13,72.59343375000002
2025-04-14,121.6963146666667
2025-04-15,65.20125162499998
2025-04-16,130.71022775
2025-04-17,60.44387604166667
2025-04-18,53.61449541666668
2025-04-19,86.03458520833334
2025-04-20,100.27515829166664
2025-04-21,85.35912458333333
2025-04-22,160.01186470833332
2025-04-23,86.43018270833333
2025-04-24,50.03095104166666
2025-04-25,72.929577
2025-04-26,80.78401520833334
2025-04-27,91.196630375
2025-04-28,160.85754458333335
2025-04-29,130.95508229166668
2025-04-30,131.39045862499998
2025-05-01,122.81870254166665
2025-05-02,87.90740175
2025-05-03,70.78233854166668
2025-05-04,65.03268441666667
2025-05-05,72.56054175
2025-05-06,100.89470225000001
2025-05-07,86.58596079166666
