fe_latent_dim,fe_dense_layers,enc_hidden_size,enc_layers,dec_hidden_size,encoder_hidden_size,layers,decoder_hidden_size,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
33,1,24,2,24,24,2,24,"0,0005",60,10,32,168,"0,2",46,56,DK1,2 years,2024-01-01,"69,36933358595323","250,50661685939275","207,3316172582947","69,36933358595323","238,6764318392666","207,3316172582947","69,36933358595324","57,01838971549623","55,27840580101124","65,3330894616497","62,05553053660569","68,84634301783822","86,37062049291606","90,68295607615553"
33,1,64,1,64,64,1,64,"0,0005",60,10,32,24,"0,0",28,38,DK1,2 years,2024-01-01,"70,68808581852194","238,42379341392353","197,07428365383112","70,68808581852194","224,7378369242717","197,07428365383112","70,68808581852194","53,18600183771606","48,44845648211134","54,06368393026899","72,08898430207641","79,54914690437002","96,82378562844676","90,65654164466405"
33,1,64,2,64,64,2,64,"0,001",60,10,64,168,"0,2",18,28,DK1,2 years,2024-01-01,"70,92549727743705","251,60874154087543","205,637675916679","70,92549727743705","234,75958904187533","205,63767591667903","70,92549727743703","53,44824765402741","46,664958711751424","57,14158217575926","66,02126374965589","74,33037528735328","94,90004071203275","103,97201265147933"
33,1,64,2,24,64,2,24,"0,001",60,10,64,24,"0,0",59,60,DK1,2 years,2024-01-01,"71,31191169185165","249,8516594605419","210,80487906731068","71,31191169185165","236,77466338177874","210,80487906731068","71,31191169185165","57,61510622448374","49,74005017850019","51,15668634372291","64,36452744931786","72,09222443649892","91,43913050526979","112,77565670516812"
33,1,24,1,64,24,1,64,"0,0005",60,10,32,24,"0,0",35,45,DK1,2 years,2024-01-01,"72,21474242203236","247,43074277105416","205,85232109320503","72,21474242203236","234,880593633539","205,85232109320506","72,21474242203236","52,061777015529614","50,18884740122708","57,6736200346954","70,77716795678035","76,74633638818091","91,91088017398252","106,14456798383065"
33,1,64,2,24,64,2,24,"0,001",60,10,32,24,"0,0",30,40,DK1,2 years,2024-01-01,"72,51814461848207","263,17164728503826","221,83155324408136","72,51814461848207","247,96829377873604","221,83155324408145","72,51814461848207","56,80514897738261","45,89355488544324","48,05677835031226","63,46054766824797","80,4383632156513","100,61652329763577","112,35609593470136"
33,1,64,2,24,64,2,24,"0,001",60,10,64,168,"0,2",53,60,DK1,2 years,2024-01-01,"73,35291950422793","267,8658034813892","224,66909576614887","73,35291950422793","252,08654697128694","224,66909576614893","73,35291950422791","57,813591855219826","49,047056447682365","47,89459603795754","62,8332394291443","77,27906857862702","98,55905351536992","120,04383066559454"
33,1,64,2,64,64,2,64,"0,0005",60,10,64,168,"0,2",51,60,DK1,2 years,2024-01-01,"73,43838733095083","252,89389344696198","210,99333155236286","73,43838733095083","239,77220129887806","210,9933315523629","73,43838733095083","55,86984234210025","55,65903308679003","49,22550280479256","65,39582671610856","75,42659673153325","98,68566686042769","113,80624277490347"
33,1,24,2,24,24,2,24,"0,001",60,10,64,168,"0,2",43,53,DK1,2 years,2024-01-01,"73,67207055163978","262,3501721479587","217,6147451279859","73,67207055163978","248,490967945425","217,6147451279859","73,67207055163979","56,92234583344785","51,195264232010594","62,63344116910149","70,10847813696257","87,2823068930031","95,3526365427893","92,21002105416363"
33,1,24,1,24,24,1,24,"0,001",60,10,32,168,"0,0",34,44,DK1,2 years,2024-01-01,"73,69875463476734","244,5786474228707","206,87840126071785","73,69875463476734","230,9846064616568","206,87840126071782","73,69875463476733","55,39351992704938","43,74162089888405","48,91207519314545","73,23650214872362","81,39982597891414","101,18739137454361","112,02034692211112"
33,1,64,2,64,64,2,64,"0,0005",60,10,64,168,"0,0",32,42,DK1,2 years,2024-01-01,"73,81801524773094","268,67870179862354","225,4963823579126","73,81801524773094","252,56339894216336","225,4963823579126","73,81801524773093","56,994071628362946","45,28996857249127","63,33274133632874","72,52245770757028","75,4261124971969","97,60513927001384","105,55561572215258"
33,1,64,2,64,64,2,64,"0,0005",60,10,64,24,"0,2",57,60,DK1,2 years,2024-01-01,"73,91682794828938","258,4187841269805","217,9284775245037","73,91682794828938","245,9521362159845","217,9284775245037","73,9168279482894","56,30977922998876","56,14457774739883","53,42987853500024","74,7205381271945","79,28083374013391","96,194382066485","101,33780619182446"
33,1,64,1,64,64,1,64,"0,001",60,10,32,168,"0,0",25,35,DK1,2 years,2024-01-01,"74,28875356744868","255,64590547563517","213,34706483890506","74,28875356744868","241,0517741331327","213,34706483890506","74,2887535674487","51,50262407561375","45,75992694525817","62,38128782924113","79,22431862652564","87,47852396096309","100,3394218889969","93,33517164554216"
