fe_latent_dim,fe_dense_layers,enc_hidden_size,enc_layers,dec_hidden_size,encoder_hidden_size,layers,decoder_hidden_size,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
48,1,16,2,32,16,2,32,"0,001",60,10,64,24,"0,2",37,47,DK1,2 years,2024-01-01,"70,91887447323295","260,0120427669905","210,23216294956813","70,91887447323295","244,3945881138511","210,23216294956813","70,91887447323295","84,21043350359145","42,64191482079417","47,60098824549212","64,3290931046521","74,54598024084777","86,74114924418787","96,3625621530652"
48,1,48,2,16,48,2,16,"0,001",60,10,64,168,"0,2",60,60,DK1,2 years,2024-01-01,"71,03693378177991","272,5619957299506","226,41279751155636","71,03693378177991","257,6862568608529","226,4127975115564","71,0369337817799","59,65285842846702","46,5470317441897","53,136593675230166","64,15619007820449","67,58238127706974","87,88724207320527","118,29623919609296"
48,1,16,2,48,16,2,48,"0,001",60,10,64,24,"0,0",22,32,DK1,2 years,2024-01-01,"72,27356402032926","262,2977923105024","216,79027701874162","72,27356402032926","249,09786620394607","216,7902770187416","72,27356402032926","61,75276733658413","48,888433400168424","58,48949339900807","65,16568934221843","71,74294945033611","89,67814959866061","110,19746561532911"
48,1,48,2,32,48,2,32,"0,001",60,10,64,168,"0,0",34,44,DK1,2 years,2024-01-01,"72,30632318730285","263,09270991504195","215,84626204227973","72,30632318730285","249,61769681538928","215,84626204227973","72,30632318730287","59,89615442262399","46,16035026209005","54,05026088141767","64,52986762072328","75,47343481877587","93,95376655109033","112,0804277543988"
48,1,48,2,48,48,2,48,"0,001",60,10,64,24,"0,2",56,60,DK1,2 years,2024-01-01,"72,4393273216724","262,01397165394087","219,4054137999591","72,4393273216724","246,61365775775613","219,40541379995915","72,4393273216724","65,8511720388553","43,93251960610449","50,724373568496944","65,71708725405716","74,23692839509324","92,79079509852833","113,82241529057127"
48,1,48,2,16,48,2,16,"0,001",60,10,64,24,"0,0",59,60,DK1,2 years,2024-01-01,"73,13423959205882","269,43494807447064","224,1800459544188","73,13423959205882","255,89213618865432","224,18004595441883","73,13423959205882","62,420658541376554","45,604005321340765","53,72253426708032","67,77382541344946","77,47827068675863","95,69777745386924","109,24260546053682"
48,1,32,2,16,32,2,16,"0,001",60,10,32,24,"0,2",33,43,DK1,2 years,2024-01-01,"73,72796706751888","264,44450736542285","218,68405871510424","73,72796706751888","249,58209549998796","218,68405871510421","73,72796706751888","63,855334023654805","43,22730780049869","50,748153151023544","68,53630532377088","76,68231724581817","97,78917271367865","115,25717921418742"
48,1,48,2,16,48,2,16,"0,001",60,10,64,168,"0,0",60,60,DK1,2 years,2024-01-01,"73,96566771017993","271,7842639315015","228,14476235300555","73,96566771017993","257,5080477337634","228,14476235300555","73,96566771017993","65,41891918556712","46,03126859608298","55,4732050894479","68,74960384238908","77,60645400735999","97,27356096801277","107,20666228239968"
48,1,48,2,32,48,2,32,"0,001",60,10,64,168,"0,2",32,42,DK1,2 years,2024-01-01,"75,29834453232144","270,46645497624206","223,29413076970908","75,29834453232144","253,9594811189374","223,29413076970908","75,29834453232142","65,38956483867139","44,03142325478434","54,68023032558885","76,1326487939326","82,54008262103665","97,47908868243302","106,83537320980325"
48,1,16,2,32,16,2,32,"0,001",60,10,64,168,"0,0",41,51,DK1,2 years,2024-01-01,"75,62320275868937","269,1389391403928","223,46032104698898","75,62320275868937","254,35497575610933","223,460321046989","75,62320275868936","64,07276265233526","46,912584810697886","48,20486149602309","70,03868684444416","79,33402145334915","103,86572240918126","116,93377964479484"
