fe_latent_dim,fe_dense_layers,enc_hidden_size,enc_layers,dec_hidden_size,encoder_hidden_size,layers,decoder_hidden_size,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
48,1,32,2,16,32,2,16,"0,001",60,10,32,168,"0,0",30,40,DK1,2 years,2024-01-01,"77,9019213943262","280,1272410486787","230,89617458897317","77,9019213943262","264,084241926964","230,8961745889732","77,90192139432621","63,83008400447629","44,96516274543045","58,41508372513283","73,29484751825039","86,35999757945595","102,30964077207221","116,1386334154653"
48,1,16,1,16,16,1,16,"0,001",60,10,32,24,"0,0",34,44,DK1,2 years,2024-01-01,"77,92675279822825","285,425391603278","240,66174649835494","77,92675279822825","271,3050708700831","240,66174649835497","77,92675279822825","64,32844344107838","47,916808787361276","48,74816330468615","75,96385579859984","90,44383038036898","100,70868029869699","117,37748757680615"
48,1,16,2,32,16,2,32,"0,001",60,10,32,24,"0,2",16,26,DK1,2 years,2024-01-01,"78,13863177026346","274,41304613710594","226,85070035746259","78,13863177026346","260,78691745880434","226,85070035746253","78,13863177026346","73,46022385117176","50,05334638718835","55,893741551457026","84,9174428471411","78,18449179732588","94,81920924472233","109,64196671283773"
48,1,16,1,16,16,1,16,"0,001",60,10,64,168,"0,0",60,60,DK1,2 years,2024-01-01,"78,26163775261472","291,4615317531425","242,22662674634643","78,26163775261472","275,26021075033265","242,22662674634643","78,26163775261473","70,35854414437792","44,67416244713661","53,252343270337725","73,37711659825548","87,46889463298436","99,88275374382621","118,81764943138474"
48,1,32,1,48,32,1,48,"0,001",60,10,64,24,"0,0",28,38,DK1,2 years,2024-01-01,"78,33989751645738","280,2979280302477","228,91566568879384","78,33989751645738","263,43538111816144","228,91566568879392","78,3398975164574","61,880064498765485","43,143765946193845","53,09894289334924","82,63805502485089","85,23239401181962","100,31605116588334","122,07000907433923"
48,1,16,1,48,16,1,48,"0,001",60,10,32,168,"0,0",13,23,DK1,2 years,2024-01-01,"78,49738135718637","275,85106183530985","223,85369527008237","78,49738135718637","259,0551000655665","223,8536952700824","78,49738135718637","69,26808115890181","44,196553038158434","48,43364850922059","75,29755168811502","81,05822012787996","105,0842626860688","126,14335229195997"
48,1,16,2,16,16,2,16,"0,001",60,10,64,24,"0,0",60,60,DK1,2 years,2024-01-01,"79,11313659259741","284,83615848403934","232,39045011619268","79,11313659259741","265,23273637543974","232,39045011619268","79,11313659259743","65,10416888368948","45,55446250345642","58,24246749503054","77,84409174251803","87,66082265926744","100,05115641710205","119,33478644711796"
48,1,16,2,16,16,2,16,"0,001",60,10,64,168,"0,2",60,60,DK1,2 years,2024-01-01,"79,18278336534514","295,27801491024644","249,07085816759673","79,18278336534514","279,2316428648066","249,07085816759673","79,18278336534514","61,66726735022622","46,0116608992018","51,31321929110752","70,63316728364487","90,76233584710987","104,0743080923171","129,8175247938087"
48,1,32,2,32,32,2,32,"0,001",60,10,32,168,"0,2",16,26,DK1,2 years,2024-01-01,"79,19825816178266","279,9555401536104","233,78236783862886","79,19825816178266","263,5870486094612","233,7823678386289","79,19825816178265","62,352999921239295","43,417739356409555","59,55429721638896","77,6329791444272","87,65425278030888","105,82198254792843","117,95355616577636"
48,1,48,2,32,48,2,32,"0,001",60,10,32,24,"0,2",16,26,DK1,2 years,2024-01-01,"79,41349556083064","285,9296276856646","239,7245898609743","79,41349556083064","271,0864368222478","239,7245898609744","79,41349556083063","60,90343182461909","47,3210276933123","59,152295220456544","76,51060872782553","89,76031634136936","101,44485562498146","120,80193349325016"
48,1,48,1,48,48,1,48,"0,001",60,10,32,168,"0,0",11,21,DK1,2 years,2024-01-01,"79,42163464632256","289,8545124394257","236,49359599078957","79,42163464632256","272,5262928470107","236,49359599078954","79,42163464632257","65,2238933700768","45,060245720165376","52,62576494646709","75,23611589199197","90,37749642321704","100,75955088064232","126,66837529169737"
48,1,32,1,16,32,1,16,"0,001",60,10,64,24,"0,0",54,60,DK1,2 years,2024-01-01,"79,95619585977859","291,4745721762853","243,06265434699796","79,95619585977859","274,37242325872904","243,06265434699793","79,9561958597786","63,31072566573249","45,09514149774719","58,65475088529018","72,58190717982086","91,11571804394691","108,68730638568553","120,24782136022691"
48,1,32,2,48,32,2,48,"0,001",60,10,32,168,"0,2",12,22,DK1,2 years,2024-01-01,"80,17377640011968","283,58205251928763","234,53743634444572","80,17377640011968","265,2815418500487","234,5374363444457","80,17377640011968","67,11853156919723","45,57513603722539","57,50478616028823","67,08805426358826","90,10589527312358","101,6208415728964","132,20318992451874"
48,1,48,2,16,48,2,16,"0,001",60,10,32,24,"0,2",34,44,DK1,2 years,2024-01-01,"80,18702774948954","280,3421709288628","234,21221372389437","80,18702774948954","266,8096524127333","234,2122137238944","80,18702774948954","76,65879832996261","46,52259630096985","50,07502012980195","81,57626286784348","86,38161219545921","95,57129711975878","124,52360730263091"
48,1,32,2,16,32,2,16,"0,001",60,10,32,24,"0,0",23,33,DK1,2 years,2024-01-01,"80,46585174185171","297,7898682823184","244,4180230926567","80,46585174185171","278,92774414652536","244,41802309265674","80,46585174185172","62,8993673243794","48,62465645688266","69,16178860520589","73,83182909036812","83,46141473538121","98,12511666870375","127,15678931204096"
48,1,48,2,16,48,2,16,"0,001",60,10,32,168,"0,2",30,40,DK1,2 years,2024-01-01,"80,64264966521733","302,4658306985306","248,61868417011652","80,64264966521733","286,9832197381283","248,6186841701165","80,64264966521735","72,7632554405773","48,129427045094005","55,41716277932811","76,64126504346997","87,70622939084797","105,22856456503052","118,61264339217338"
48,1,48,2,48,48,2,48,"0,001",60,10,32,24,"0,2",11,21,DK1,2 years,2024-01-01,"80,7983596132953","290,0302723554941","240,79547639028152","80,7983596132953","272,37605427277407","240,79547639028155","80,79835961329528","64,95938340343214","42,90908361439231","53,4014543462151","75,88375106564347","91,43079952743415","103,38642414106374","133,61762119488614"
48,1,48,2,32,48,2,32,"0,001",60,10,64,168,"0,2",29,39,DK1,2 years,2024-01-01,"80,90932539346511","294,0114750312681","245,5131044063033","80,90932539346511","279,052478689898","245,51310440630337","80,90932539346512","67,40155355691608","55,33939801151207","58,69397498326412","72,48470934137546","84,17031840066814","96,2332869458756","132,0420365146444"
48,1,32,2,48,32,2,48,"0,001",60,10,32,24,"0,2",13,23,DK1,2 years,2024-01-01,"81,02950512085482","286,1017485356908","233,0625773402138","81,02950512085482","265,68263399539524","233,06257734021378","81,02950512085481","69,01916817219521","40,843831846313115","47,89165288500293","77,56777381988928","94,2356494701958","104,86927629926012","132,7791833531273"
48,1,16,2,16,16,2,16,"0,001",60,10,32,168,"0,2",26,36,DK1,2 years,2024-01-01,"81,11293123072085","295,2164231584701","242,78297747468457","81,11293123072085","274,90060936132585","242,7829774746846","81,11293123072086","70,84139794531067","47,44803249286234","62,672980375582696","74,38253292744308","86,33340891490495","103,71304270835627","122,399123250586"
48,1,16,2,16,16,2,16,"0,001",60,10,64,168,"0,0",53,60,DK1,2 years,2024-01-01,"81,65837530032962","299,3695875420992","251,2134582219075","81,65837530032962","280,8795486576083","251,2134582219075","81,65837530032964","66,668388539494","45,861431101420024","62,32961032304309","82,7016958912613","88,97566332061764","98,77040741157583","126,30143051489542"
48,1,48,2,48,48,2,48,"0,001",60,10,64,168,"0,2",20,30,DK1,2 years,2024-01-01,"82,03580910501212","297,83427015800345","248,96843485185053","82,03580910501212","280,6945268245141","248,96843485185053","82,03580910501212","71,18094539576023","43,38429765183771","59,087607922366445","81,17869123303605","89,02110168395222","104,21434807758871","126,18367177054347"
48,1,32,2,48,32,2,48,"0,001",60,10,64,24,"0,2",26,36,DK1,2 years,2024-01-01,"82,2145096063102","289,7168112159671","239,59083914718684","82,2145096063102","271,3529829004031","239,5908391471868","82,21450960631019","71,01954838255382","45,646467071208676","47,69741040520009","74,68413108375276","103,22561301798709","99,5370278183941","133,69136946507484"
48,1,32,2,16,32,2,16,"0,001",60,10,64,24,"0,0",60,60,DK1,2 years,2024-01-01,"83,78148512685482","300,23919144964225","249,45632780379975","83,78148512685482","282,2371958417018","249,45632780379978","83,78148512685482","65,84725367215833","46,38289794753467","54,97444766339994","84,19275485314073","97,14671577886457","103,34753236781411","134,57879360507144"
48,1,32,2,32,32,2,32,"0,001",60,10,64,168,"0,2",27,37,DK1,2 years,2024-01-01,"84,27538507854533","301,86271430368316","252,72967085976148","84,27538507854533","284,81800448882467","252,72967085976148","84,27538507854536","63,04994826672747","47,17792377160988","63,88449325447669","83,4326256413328","93,749778127723","105,13364019321504","133,49928629473249"
48,1,32,2,32,32,2,32,"0,001",60,10,64,168,"0,0",27,37,DK1,2 years,2024-01-01,"84,86292197182925","299,36597290743964","245,23459444999622","84,86292197182925","277,4378370835937","245,2345944499962","84,86292197182924","72,52875949258905","45,2581205039173","63,75063586682206","80,96506818816516","94,17104630880054","109,25662010896723","128,11020333354347"
48,1,48,2,48,48,2,48,"0,001",60,10,32,168,"0,0",17,27,DK1,2 years,2024-01-01,"85,09150236848267","294,6442575038686","236,68938553812518","85,09150236848267","273,2490153800169","236,6893855381252","85,09150236848267","74,87746449106876","44,13267003358976","40,93889246956079","87,52827636358754","97,99319836602261","112,45256776286797","137,71744709268117"
48,1,32,2,16,32,2,16,"0,001",60,10,64,168,"0,2",44,54,DK1,2 years,2024-01-01,"86,14057722744933","314,3292507195953","260,65436863606374","86,14057722744933","292,6484524375113","260,6543686360637","86,14057722744931","68,03560835175185","50,580763317452956","73,92935384557624","81,48188075660579","90,61490879169719","105,41706960112575","132,92445592793558"
48,1,16,2,48,16,2,48,"0,001",60,10,64,24,"0,0",29,39,DK1,2 years,2024-01-01,"86,34671157973305","296,2752030032056","242,58472590209215","86,34671157973305","277,964671638449","242,58472590209212","86,34671157973305","65,10161640273395","50,743512706989364","56,33659402890636","89,2028224687191","105,66260465644507","108,14545768598359","129,23437310835396"
48,1,32,2,48,32,2,48,"0,001",60,10,64,168,"0,0",22,32,DK1,2 years,2024-01-01,"88,61175786528942","302,0739137563562","246,96664433869788","88,61175786528942","280,88689148742685","246,96664433869782","88,61175786528943","69,12104958298454","48,214219983633356","58,88992730781858","87,80722700615269","108,2125159796658","110,62288759384572","137,41447760292527"
48,1,16,2,16,16,2,16,"0,001",60,10,64,24,"0,2",38,48,DK1,2 years,2024-01-01,"91,36553309912938","317,23989149203373","265,8876356506342","91,36553309912938","296,7164493530989","265,88763565063425","91,36553309912938","72,75620417191543","65,0648745188269","89,38291531217502","93,25466707136952","93,5711890931851","107,70891510653634","117,81996641989741"
48,1,32,2,48,32,2,48,"0,001",60,10,32,24,"0,0",18,28,DK1,2 years,2024-01-01,"91,62822659075411","316,0080687662903","256,4697332298431","91,62822659075411","289,7751516071828","256,46973322984303","91,62822659075411","71,50249682141141","44,033901492612635","47,53681918666127","90,62616282332635","112,2844416589482","113,49822857313669","161,91553557918218"
