Date,daily_smape
2025-01-01,183.65312398102927
2025-01-02,79.65451302590792
2025-01-03,54.1901890977537
2025-01-04,58.08555358494385
2025-01-05,66.25044719397559
2025-01-06,47.682249348458875
2025-01-07,89.5603593014635
2025-01-08,55.030004463211824
2025-01-09,51.86186464311228
2025-01-10,41.94521853669217
2025-01-11,11.703280292592327
2025-01-12,82.35271533040184
2025-01-13,76.15229599360958
2025-01-14,18.543179539392167
2025-01-15,99.6814942654709
2025-01-16,25.744068473443843
2025-01-17,20.591652379733617
2025-01-18,15.683551001190471
2025-01-19,53.123302392481484
2025-01-20,131.33549732317607
2025-01-21,119.9913746089145
2025-01-22,53.09052398615785
2025-01-23,31.98128146963471
2025-01-24,90.94608720722559
2025-01-25,49.332704885878584
2025-01-26,21.656067970802685
2025-01-27,90.68596656266337
2025-01-28,22.411036921366158
2025-01-29,31.41813092263001
2025-01-30,24.079445126764334
2025-01-31,48.29858395497288
2025-02-01,24.530322173378526
2025-02-02,19.043874779695543
2025-02-03,32.58127645368426
2025-02-04,31.10531678332457
2025-02-05,46.498807213884945
2025-02-06,30.217883152265685
2025-02-07,30.921599624470403
2025-02-08,36.93957676746108
2025-02-09,13.620954035335483
2025-02-10,49.128195911166436
2025-02-11,39.84776041309052
2025-02-12,11.537411338351863
2025-02-13,30.20123002605913
2025-02-14,65.09265616612643
2025-02-15,31.39243418837251
2025-02-16,17.71043994665212
2025-02-17,51.26532605677362
2025-02-18,39.39070590990599
2025-02-19,18.67598611222094
2025-02-20,73.09283172275968
2025-02-21,68.72102985393957
2025-02-22,57.62777669941864
2025-02-23,58.95686870264222
2025-02-24,95.44059844980053
2025-02-25,28.219208344874037
2025-02-26,20.579118521992275
2025-02-27,10.93375630330206
2025-02-28,16.223184542577673
2025-03-01,26.27500532624431
2025-03-02,43.53507193466915
2025-03-03,67.65103643758943
2025-03-04,101.10351630733024
2025-03-05,139.69707126548346
2025-03-06,62.075402787028466
2025-03-07,37.818173995323704
2025-03-08,54.054774921195104
2025-03-09,61.78222786951254
2025-03-10,26.937250794219896
2025-03-11,16.756113669317187
2025-03-12,32.839836383924336
2025-03-13,36.61949533024947
2025-03-14,23.653839684504064
2025-03-15,6.8693852485863305
2025-03-16,46.44762534510017
2025-03-17,32.0640747516428
2025-03-18,50.892745504315876
2025-03-19,59.656110620291635
2025-03-20,48.94402526825005
2025-03-21,82.13520467958745
2025-03-22,162.28866340519616
2025-03-23,86.78269529250412
2025-03-24,41.17164489484252
2025-03-25,26.243109480285455
2025-03-26,27.833452760478387
2025-03-27,22.780238219131075
2025-03-28,62.05904745559573
2025-03-29,51.043635238984095
2025-03-30,155.49560448491596
2025-03-31,9.438742691871964
2025-04-01,27.293203430291406
2025-04-02,81.24213729553466
2025-04-03,64.42891464741996
2025-04-04,52.718456596471476
2025-04-05,80.5619430203503
2025-04-06,89.4976627123811
2025-04-07,31.477329955433426
2025-04-08,19.65917130266385
2025-04-09,26.699922183340696
2025-04-10,86.89131575820213
2025-04-11,110.85029475371044
2025-04-12,68.25815191531319
2025-04-13,38.75255553440671
2025-04-14,14.53047419644877
2025-04-15,107.06384722601581
2025-04-16,16.367449402941155
2025-04-17,43.8527504212657
2025-04-18,55.64209857063407
2025-04-19,61.41093543730123
2025-04-20,108.32287183493206
2025-04-21,43.40358084077418
2025-04-22,46.66315563456341
2025-04-23,42.99237036255352
2025-04-24,35.82928282152198
2025-04-25,38.84267797972784
2025-04-26,52.06952383989666
2025-04-27,45.668993708009054
2025-04-28,63.85185087913884
2025-04-29,59.31990158504239
2025-04-30,61.43950329860976
