Date,daily_rmse
2025-01-01,1003.0423719490742
2025-01-02,827.5818992841806
2025-01-03,361.686984253344
2025-01-04,459.4604427016193
2025-01-05,305.6435110849366
2025-01-06,150.709253193459
2025-01-07,313.71735215837964
2025-01-08,314.45033148319345
2025-01-09,355.56530053397336
2025-01-10,274.0332506317677
2025-01-11,222.35080144500205
2025-01-12,532.8295449786148
2025-01-13,600.5649082185247
2025-01-14,209.2000770458115
2025-01-15,1344.4689033181264
2025-01-16,169.06269008913173
2025-01-17,230.60249522728895
2025-01-18,240.50627345031333
2025-01-19,441.0172835452432
2025-01-20,1613.2624687288762
2025-01-21,1003.2644250833158
2025-01-22,508.11444215814316
2025-01-23,236.72055646280222
2025-01-24,458.72933497533603
2025-01-25,255.2192088844958
2025-01-26,189.1492049711116
2025-01-27,604.6119914546139
2025-01-28,178.22216426542914
2025-01-29,450.4251971305622
2025-01-30,244.886893437253
2025-01-31,362.0690762745981
2025-02-01,306.03018201747074
2025-02-02,227.7217254645825
2025-02-03,323.96734452310096
2025-02-04,311.254710977573
2025-02-05,443.0262874178202
2025-02-06,308.007904043987
2025-02-07,159.00098850216986
2025-02-08,219.1557301549865
2025-02-09,130.62781439741414
2025-02-10,616.337521794257
2025-02-11,468.39068253610003
2025-02-12,189.30335537681694
2025-02-13,379.2461544458002
2025-02-14,673.0593770045552
2025-02-15,274.8430039576442
2025-02-16,183.02627165641792
2025-02-17,488.41700873554686
2025-02-18,249.00694294753205
2025-02-19,160.45021940812384
2025-02-20,589.8621858572187
2025-02-21,519.7996175172995
2025-02-22,419.5303406929822
2025-02-23,344.6747268975679
2025-02-24,640.5773146165575
2025-02-25,249.76831153574312
2025-02-26,149.5654944371427
2025-02-27,130.823936901963
2025-02-28,164.67227809101985
2025-03-01,225.84173045232453
2025-03-02,481.2609040883833
2025-03-03,366.55510170011695
2025-03-04,624.9433843271446
2025-03-05,804.2405965136234
2025-03-06,452.2716440775555
2025-03-07,364.0152239625724
2025-03-08,330.5250217535841
2025-03-09,276.7304909256196
2025-03-10,248.2185637744803
2025-03-11,195.08122240049744
2025-03-12,294.50529506291025
2025-03-13,271.51422056561483
2025-03-14,155.8970885090311
2025-03-15,61.21634704018387
2025-03-16,283.0669467547903
2025-03-17,264.14242153836483
2025-03-18,290.97340524535946
2025-03-19,422.5486977000907
2025-03-20,343.3476062371454
2025-03-21,500.00044770283216
2025-03-22,702.8641106178437
2025-03-23,366.2700510058355
2025-03-24,333.3587402623025
2025-03-25,186.15152641978057
2025-03-26,233.92536905843207
2025-03-27,190.8075062919504
2025-03-28,308.2853941314058
2025-03-29,205.10301956229685
2025-03-30,240.2955330071721
2025-03-31,133.69560454046348
2025-04-01,168.45485729082245
2025-04-02,428.7369637721449
2025-04-03,286.6829423345578
2025-04-04,198.50997289146713
2025-04-05,228.32484422329864
2025-04-06,322.7200674282726
2025-04-07,199.01514701783748
2025-04-08,139.13367536922343
2025-04-09,170.53301508725838
2025-04-10,510.8423973965805
2025-04-11,354.51450552934415
2025-04-12,205.95912923522653
2025-04-13,150.89087780670837
2025-04-14,152.29494714905246
2025-04-15,464.89084940567494
2025-04-16,110.03187057617075
2025-04-17,280.6953225803915
2025-04-18,242.16099516599044
2025-04-19,136.30490989441446
2025-04-20,303.36258232751555
2025-04-21,260.6754350330141
2025-04-22,359.61538158373804
2025-04-23,274.61331200364543
2025-04-24,208.4372757192247
2025-04-25,159.96791977779628
2025-04-26,65.23290820136508
2025-04-27,68.58762682357836
2025-04-28,231.68170978581963
2025-04-29,191.97343145417327
2025-04-30,253.62578876580196
2025-05-01,397.4667743030951
2025-05-02,213.17613900949232
2025-05-03,147.77502105613294
2025-05-04,198.06001532912063
2025-05-05,206.37551781017086
2025-05-06,140.41567304370952
2025-05-07,118.61598301176062
2025-05-08,176.74896863571223
2025-05-09,142.34853128266147
2025-05-10,143.35056620128802
2025-05-11,123.43124341628021
2025-05-12,89.64535419549377
2025-05-13,190.68412847747877
2025-05-14,272.48537642564264
2025-05-15,327.93415499280536
2025-05-16,283.57755750991856
2025-05-17,247.37675975110244
2025-05-18,173.35114699682018
2025-05-19,153.76454020386387
2025-05-20,171.35448693555819
2025-05-21,331.73486143182157
2025-05-22,311.3197949470772
2025-05-23,158.01770416007858
2025-05-24,125.93694958240752
2025-05-25,299.30051583668916
2025-05-26,214.76438097569098
2025-05-27,271.90937514583993
2025-05-28,187.297692485067
2025-05-29,185.14678625809387
2025-05-30,422.0968566318103
2025-05-31,193.76215139167343
2025-06-01,186.34470657213262
2025-06-02,188.10486696961146
2025-06-03,181.01518665208047
2025-06-04,268.96088644613167
2025-06-05,274.91579199893164
2025-06-06,183.53616132352496
2025-06-07,167.90538706176162
2025-06-08,166.5437952000093
2025-06-09,338.6067045319484
2025-06-10,143.20795481150228
2025-06-11,245.60634942480408
2025-06-12,145.55900863369868
2025-06-13,90.9916010417582
2025-06-14,175.96495989918773
2025-06-15,344.2811070379526
2025-06-16,286.08854114018123
2025-06-17,167.3077189554606
2025-06-18,281.3408484241561
2025-06-19,311.6689115259265
2025-06-20,401.05314757179036
2025-06-21,183.08948509466205
2025-06-22,121.02366779282306
2025-06-23,379.10416360234495
2025-06-24,342.5000269090662
2025-06-25,261.6910743112563
2025-06-26,300.5550795558195
2025-06-27,206.64674453615646
2025-06-28,302.89679816176675
2025-06-29,276.14877232601367
2025-06-30,555.368562679177
2025-07-01,909.0746677179925
2025-07-02,313.4027943174446
2025-07-03,267.35381101486433
2025-07-04,138.21104040826742
2025-07-05,167.6698107258932
2025-07-06,272.8568101280506
2025-07-07,354.9218821252634
2025-07-08,363.50306881341936
2025-07-09,200.97774207123277
2025-07-10,256.9333214181846
2025-07-11,164.731723612279
2025-07-12,272.87759079596964
2025-07-13,213.9465256576084
2025-07-14,203.8414491165813
2025-07-15,267.2785204201593
2025-07-16,227.02045220053242
2025-07-17,152.18271971973374
2025-07-18,291.73104371559083
2025-07-19,283.05016622488057
2025-07-20,230.3093759819111
2025-07-21,238.84327851252414
2025-07-22,374.7949646785838
2025-07-23,296.2709338401761
2025-07-24,239.0535394548636
2025-07-25,178.5379539437785
2025-07-26,310.56550149153014
2025-07-27,186.75414660899733
2025-07-28,262.80769356031084
2025-07-29,384.4867372182531
2025-07-30,340.07809279809993
2025-07-31,180.52510665648254
2025-08-01,58.98942937366761
2025-08-02,110.58996546630343
2025-08-03,266.3936886353559
2025-08-04,325.07934942934827
2025-08-05,521.4472894490616
2025-08-06,346.95795297474893
2025-08-07,277.0088626654635
2025-08-08,272.8384075883351
2025-08-09,176.15877274870257
2025-08-10,178.6702985239576
2025-08-11,331.2172142373435
2025-08-12,371.5343185347468
2025-08-13,418.4737655675926
2025-08-14,297.7602280078524
2025-08-15,192.0135815371457
2025-08-16,115.12755906888373
2025-08-17,121.95318471642258
2025-08-18,252.90721603947358
2025-08-19,299.3363881041881
2025-08-20,236.50274966172393
2025-08-21,195.42546159652332
2025-08-22,90.36035335959389
2025-08-23,96.11553050592109
2025-08-24,114.78889356272283
2025-08-25,173.67044684316906
2025-08-26,362.7042200984338
2025-08-27,281.4884753623436
2025-08-28,294.52936452442873
2025-08-29,301.16319670384
2025-08-30,119.93708367638943
2025-08-31,139.36817864776938
2025-09-01,192.61179440350705
2025-09-02,366.8278549135043
2025-09-03,344.0810111910654
2025-09-04,409.3086627790266
2025-09-05,192.17806553220393
2025-09-06,122.74871246256865
2025-09-07,123.29251582778528
2025-09-08,408.55070661244946
2025-09-09,438.86094315520006
2025-09-10,345.86102424510733
2025-09-11,317.2576081452891
2025-09-12,366.1957527502616
2025-09-13,93.19149157789633
2025-09-14,298.7554906207849
2025-09-15,780.6967939749688
2025-09-16,761.0002905673697
2025-09-17,268.9512609037727
2025-09-18,250.89751782478675
2025-09-19,487.560761260276
2025-09-20,210.71194906584682
2025-09-21,303.3433290452467
2025-09-22,249.05251694799608
2025-09-23,255.5812365040119
2025-09-24,112.35927728073261
2025-09-25,206.66076629160358
2025-09-26,273.1523583913831
2025-09-27,269.96246033015126
2025-09-28,285.6094187037193
2025-09-29,532.6573241240743
2025-09-30,443.0694833443498
2025-10-01,331.0216293239456
2025-10-02,284.27052714067315
2025-10-03,346.36931692217337
2025-10-04,563.010032772093
2025-10-05,484.74190054086364
2025-10-06,271.2589202911153
2025-10-07,442.1763238481487
2025-10-08,249.83335681253715
2025-10-09,290.05772650356573
2025-10-10,271.5219772356404
2025-10-11,257.5873870780495
2025-10-12,314.4599101065176
2025-10-13,309.3467473828089
2025-10-14,503.9120517337672
2025-10-15,382.2020139908428
2025-10-16,140.01542508614736
2025-10-17,248.1783870889282
2025-10-18,296.86505831434283
2025-10-19,159.3075321978453
2025-10-20,497.2735369039343
2025-10-21,759.6590251285495
2025-10-22,343.62610246074195
2025-10-23,216.8969745361905
2025-10-24,311.7317836218581
2025-10-25,352.3060140607018
2025-10-26,319.06106447669424
2025-10-27,306.8997187524296
2025-10-28,440.83992834716076
2025-10-29,356.6689665178509
2025-10-30,198.93962554938742
2025-10-31,201.27849975341826
2025-11-01,181.49377745496997
2025-11-02,239.11940650649976
2025-11-03,282.85178328258775
2025-11-04,345.45210780855916
2025-11-05,263.45062039719494
2025-11-06,200.23548101669994
2025-11-07,268.8377256768691
2025-11-08,426.0180292049434
2025-11-09,330.5441911345324
2025-11-10,315.65323022026064
2025-11-11,222.90398858765323
2025-11-12,480.3838768019374
2025-11-13,354.78777555585776
2025-11-14,176.3121799858567
2025-11-15,236.64863226449094
2025-11-16,219.40894188743923
2025-11-17,101.01155734059543
2025-11-18,259.7795634636706
2025-11-19,365.39235303526425
2025-11-20,420.3687388606876
2025-11-21,408.3166582589989
2025-11-22,195.10235910518983
2025-11-23,275.71752565356945
2025-11-24,485.5394956085736
2025-11-25,1239.8918327350223
2025-11-26,654.7730072210428
2025-11-27,326.5654782304037
2025-11-28,553.6081252913774
