Date,daily_mae
2025-01-01,893.0263793333334
2025-01-02,697.9241651111112
2025-01-03,336.0779210555556
2025-01-04,412.93555355555554
2025-01-05,260.38305723611114
2025-01-06,118.60458455555556
2025-01-07,291.0558341527778
2025-01-08,292.27375326388886
2025-01-09,350.9783316805556
2025-01-10,285.9413984583333
2025-01-11,81.21680858333333
2025-01-12,487.0159711527778
2025-01-13,319.31249420833336
2025-01-14,77.09041311111112
2025-01-15,1058.4594361388888
2025-01-16,178.94874855555557
2025-01-17,156.06942805555556
2025-01-18,145.28361251388887
2025-01-19,399.44055779166666
2025-01-20,1416.03513175
2025-01-21,905.3606928472223
2025-01-22,438.7164015416667
2025-01-23,209.3994470138889
2025-01-24,434.8009732083333
2025-01-25,275.58110955555554
2025-01-26,128.64624616666669
2025-01-27,518.1555518194444
2025-01-28,130.73458327777777
2025-01-29,324.00250126388886
2025-01-30,195.18749744444446
2025-01-31,394.6881886111111
2025-02-01,205.86191620833333
2025-02-02,175.85950115277782
2025-02-03,285.0689905138889
2025-02-04,232.45000616666667
2025-02-05,455.34432002777777
2025-02-06,264.14144062500003
2025-02-07,214.2217169583333
2025-02-08,257.832214
2025-02-09,108.8550625277778
2025-02-10,445.62432636111106
2025-02-11,301.5871245416667
2025-02-12,117.2516930138889
2025-02-13,311.82750523611116
2025-02-14,667.6351775694445
2025-02-15,247.92841287500002
2025-02-16,155.76663163888887
2025-02-17,472.16179413888887
2025-02-18,320.7092598611111
2025-02-19,144.97631077777777
2025-02-20,555.9313369166667
2025-02-21,512.5991602361111
2025-02-22,363.99347820833333
2025-02-23,398.26833709722223
2025-02-24,577.5334403888888
2025-02-25,257.95685043055556
2025-02-26,174.7980024027778
2025-02-27,102.9743525
2025-02-28,138.6313679861111
2025-03-01,200.91772695833333
2025-03-02,209.5405799861111
2025-03-03,292.13896545833336
2025-03-04,548.2329023472222
2025-03-05,741.6465347083334
2025-03-06,329.0429086666666
2025-03-07,247.62464690277776
2025-03-08,252.72221180555553
2025-03-09,232.91733541666667
2025-03-10,172.3560081805555
2025-03-11,135.35070048611112
2025-03-12,257.1542122361111
2025-03-13,277.63786949999997
2025-03-14,178.67202124999997
2025-03-15,44.240490027777774
2025-03-16,121.19009695833334
2025-03-17,202.54231054166667
2025-03-18,218.87360005555556
2025-03-19,306.2832348611111
2025-03-20,254.66501494444447
2025-03-21,407.0301773472222
2025-03-22,658.401552625
2025-03-23,295.38312634722223
2025-03-24,299.2830007777778
2025-03-25,144.54619325000002
2025-03-26,153.80805038888892
2025-03-27,127.63704881944443
2025-03-28,261.3265767222222
2025-03-29,185.05323423611114
2025-03-30,357.75779800000004
2025-03-31,66.79207716666667
2025-04-01,138.92566154166664
2025-04-02,351.87607119444436
2025-04-03,237.3989823472222
2025-04-04,148.36708047222223
2025-04-05,189.27857141666667
2025-04-06,178.46683529166668
2025-04-07,144.65290141666665
2025-04-08,124.52452830555558
2025-04-09,132.30056741666667
2025-04-10,355.3953794722222
2025-04-11,295.67487948611114
2025-04-12,174.3367469722222
2025-04-13,27.555542902777763
2025-04-14,113.61076015277779
2025-04-15,436.3566428888889
2025-04-16,84.17554063888889
2025-04-17,193.6690165
2025-04-18,188.84182065277776
2025-04-19,119.44152097222222
2025-04-20,260.4658012361111
2025-04-21,210.0405544722222
2025-04-22,278.59304574999993
2025-04-23,218.7283215416667
2025-04-24,188.705429375
2025-04-25,167.61053655555554
2025-04-26,64.46568887499998
2025-04-27,52.42321481944444
2025-04-28,171.57325940277778
2025-04-29,142.61563877777778
