hidden_size,layers,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
128,2,"0,001",60,10,64,24,"0,3",22,32,DK1,2 years,2024-01-01,"58,987075834669426","227,8347178554527","185,55683032751753","58,987075834669426","217,84808779031033","185,5568303275176","58,987075834669426","62,18528436658829","37,17106545572044","38,75960174079829","53,18857042771982","51,36277071102634","72,1409002273155","98,1013379135173"
128,2,"0,001",60,10,32,24,"0,0",7,17,DK1,2 years,2024-01-01,"61,67262153968662","269,22041388227086","221,85555844457718","61,67262153968662","255,246733021233","221,85555844457716","61,67262153968663","65,318037054956","55,06028842738007","35,86442246259972","52,4127260161131","54,90566434709336","76,54895867814693","91,5982537915172"
128,2,"0,001",60,10,64,168,"0,0",16,26,DK1,2 years,2024-01-01,"61,730748154297444","261,71679225378347","216,87685277155416","61,730748154297444","250,1916609286274","216,87685277155407","61,73074815429745","63,927495916476275","52,60039209711582","36,028839748621934","52,68133481360657","56,103893042774516","77,99056834841467","92,78271311307236"
128,3,"0,001",60,10,64,168,"0,2",11,21,DK1,2 years,2024-01-01,"62,065052317574924","263,94109253894175","217,99085308968677","62,065052317574924","253,10816786087736","217,9908530896868","62,06505231757493","62,98283969264561","51,485447112278464","38,863091545717964","52,74109589717522","57,39985124353778","78,34149748706311","92,64154324460631"
64,3,"0,001",60,10,64,168,"0,2",22,32,DK1,2 years,2024-01-01,"62,06720330888044","267,6495043608934","220,74291475129044","62,06720330888044","256,03585570128575","220,74291475129044","62,06720330888043","64,28453190601601","52,69221198256709","38,25039563030143","52,43816789024472","56,51280111481481","77,38104432983728","92,91127030838166"
64,3,"0,001",60,10,64,168,"0,3",22,32,DK1,2 years,2024-01-01,"62,067211963470456","267,6553630913768","220,74720810223678","62,067211963470456","256,04046880054125","220,74720810223675","62,067211963470434","64,2865590322587","52,694033189456775","38,2494735311775","52,43805962135129","56,51146727438573","77,38030222380559","92,91058887185753"
64,3,"0,001",60,10,64,24,"0,3",22,32,DK1,2 years,2024-01-01,"62,06722589805014","267,6525147517292","220,74515397858536","62,06722589805014","256,03824239997965","220,7451539785854","62,06722589805015","64,28554810642345","52,69309671983895","38,249948479305154","52,43812509678966","56,51216170530152","77,38071952345777","92,91098165523451"
64,3,"0,001",60,10,64,24,"0,0",22,32,DK1,2 years,2024-01-01,"62,06726327412993","267,5818113767865","220,69399589168873","62,06726327412993","255,98254486793866","220,69399589168876","62,06726327412993","64,26222193355102","52,67112104994917","38,26106400711325","52,43940990219481","56,5282487209392","77,38962591262177","92,91915139254027"
64,3,"0,001",60,10,64,24,"0,2",22,32,DK1,2 years,2024-01-01,"62,06726483091605","267,5853503829787","220,6965676788417","62,06726483091605","255,9853335356881","220,69656767884175","62,067264830916045","64,26338696155152","52,67221811286402","38,2605185337794","52,439353834666534","56,527440372681944","77,38918758959427","92,91874841127466"
64,3,"0,001",60,10,32,168,"0,3",11,21,DK1,2 years,2024-01-01,"62,073472580454734","266,52919624734477","219,93447367900157","62,073472580454734","255,1511554388949","219,93447367900157","62,07347258045474","63,901380822576925","52,32870896952601","38,433322001808676","52,49402479514285","56,777478029570815","77,52801257290983","93,05138087164804"
64,3,"0,001",60,10,32,168,"0,2",11,21,DK1,2 years,2024-01-01,"62,07355049564846","266,5222380153404","219,92946734297107","62,07355049564846","255,14564354599867","219,92946734297104","62,07355049564846","63,89889388984888","52,3263489813842","38,434502377290514","52,494571225708306","56,7791863656971","77,52895928062645","93,05239134898383"
128,2,"0,001",60,10,64,24,"0,0",13,23,DK1,2 years,2024-01-01,"62,075682302552565","268,80145798945387","221,59686388807313","62,075682302552565","256,9404651600239","221,59686388807313","62,07568230255256","64,6732655066715","53,050269120982605","38,10707950874406","52,41697720809675","56,25929579278861","77,24120997871346","92,78167900187097"
64,3,"0,001",60,10,32,168,"0,0",11,21,DK1,2 years,2024-01-01,"62,08656605030001","265,4839996987927","219,1613237805437","62,08656605030001","254,3205516332254","219,16132378054368","62,086566050300014","63,51041349308093","51,9576811413093","38,617762380156904","52,57894723936814","57,0444899640861","77,68737271894851","93,20929541515015"
128,3,"0,001",60,10,32,24,"0,2",6,16,DK1,2 years,2024-01-01,"62,10466296845794","264,6551501500416","218,53827077543713","62,10466296845794","253,6575477505549","218,5382707754371","62,104662968457944","63,171366750413966","51,6539848657501","38,77588261364739","52,680828622016996","57,27350849007408","77,83235606369308","93,34471337360995"
128,2,"0,001",60,10,64,24,"0,2",11,21,DK1,2 years,2024-01-01,"62,11065440675134","264,4011206606158","218,33956573800225","62,11065440675134","253,45344929231365","218,33956573800222","62,11065440675133","63,06129685533482","51,55558713738827","38,82686245264214","52,716073129888656","57,34735958458733","77,87902482120202","93,38837686621608"
128,3,"0,001",60,10,64,24,"0,0",11,21,DK1,2 years,2024-01-01,"62,11262204006144","264,31810340256663","218,27354913208006","62,11262204006144","253,38664952343126","218,27354913208003","62,112622040061446","63,024616097641655","51,522795502722616","38,84381217933877","52,72778290788821","57,37191566568282","77,89453801340164","93,40289391375437"
128,3,"0,001",60,10,64,24,"0,3",11,21,DK1,2 years,2024-01-01,"62,11404739475948","264,2580694186881","218,22546614461265","62,11404739475948","253,3383112125642","218,22546614461262","62,11404739475949","62,99786913028161","51,498883732011954","38,85615852084321","52,73630924622216","57,38980519838584","77,90583629101448","93,41346964455717"
128,3,"0,001",60,10,64,168,"0,3",11,21,DK1,2 years,2024-01-01,"62,114172682453045","264,25279699384845","218,22122928751625","62,114172682453045","253,33406464681994","218,22122928751625","62,114172682453045","62,99551098238425","51,49677551520941","38,85724654142425","52,7370604903469","57,391381741836426","77,906831866921","93,41440163904907"
128,3,"0,001",60,10,64,168,"0,0",11,21,DK1,2 years,2024-01-01,"62,114482539851785","264,23975622859064","218,21074164023258","62,114482539851785","253,32355968985092","218,21074164023267","62,1144825398518","62,98967465091647","51,49155584047837","38,85993801719705","52,73891963736566","57,395284261966125","77,90929668741651","93,41670868362235"
128,3,"0,001",60,10,64,24,"0,2",11,21,DK1,2 years,2024-01-01,"62,11523324929863","264,2081950558659","218,18529611083986","62,11523324929863","253,29813243791048","218,1852961108398","62,11523324929863","62,97550267540896","51,478887589495095","38,866474901608505","52,74343147806376","57,40475384155987","77,91527558228476","93,42230667666942"
