hidden_size,layers,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
32,2,"0,001",80,6,64,168,"0,0",48,54,DK1,2 years,2024-01-01,"61,993299309298415","269,2317304033124","221,84102617077343","61,993299309298415","256,99602303355624","221,84102617077346","61,993299309298436","65,04529396679047","53,21983257007332","37,45628299363543","52,39264185055402","56,04205696329112","77,12506265948863","92,67192416125602"
32,2,"0,001",80,6,32,24,"0,0",24,30,DK1,2 years,2024-01-01,"62,018361190420265","260,9473570384739","215,5109142204706","62,018361190420265","250,21736076636006","215,5109142204706","62,01836119042027","62,01290270649022","50,41990830818763","38,36547336054267","53,076191797331816","58,09697710706176","78,32018862060244","93,83688643272534"
16,2,"0,001",80,6,64,24,"0,2",79,80,DK1,2 years,2024-01-01,"62,06757142943929","267,9306366461895","220,9472835242513","62,06757142943929","256,25706833619745","220,94728352425128","62,0675714294393","64,38085732075764","52,77874861184543","38,20651892898352","52,43297834267254","56,44933620548622","77,345718443482","92,87884215284764"
32,2,"0,0005",80,6,32,168,"0,2",41,47,DK1,2 years,2024-01-01,"62,06805252233661","268,04263691482345","221,02952444640238","62,06805252233661","256,3451156624369","221,0295244464024","62,06805252233662","64,41870722036478","52,8132966982776","38,191215994078256","52,43091501427557","56,42435427049108","77,33180452045016","92,86607393841884"
16,2,"0,001",80,6,32,24,"0,0",40,46,DK1,2 years,2024-01-01,"62,07015655963162","268,3845280858369","221,2809906969924","62,07015655963162","256,6136023458303","221,2809906969924","62,07015655963162","64,53246941939578","52,92154315357066","38,14589595135782","52,424624363808675","56,34910002887876","77,28985847027776","92,82760453013188"
32,2,"0,001",80,6,32,24,"0,2",21,27,DK1,2 years,2024-01-01,"62,072859963238265","268,6273275768004","221,46310007396298","62,072859963238265","256,80402417209143","221,46310007396298","62,072859963238265","64,61421314635483","52,9969293529707","38,12088015604121","52,42016876185421","56,29655245699116","77,26054280347991","92,8007330649758"
32,2,"0,001",80,6,64,24,"0,0",44,50,DK1,2 years,2024-01-01,"62,28753645184822","255,3242797801746","211,61627166798328","62,28753645184822","245,0928916077292","211,61627166798328","62,28753645184821","60,33420536201476","48,59750455778434","38,06183921067928","54,07339734290929","60,0832884333672","79,3389079235653","95,52361233261738"
32,2,"0,001",80,6,32,168,"0,0",29,35,DK1,2 years,2024-01-01,"62,36407992217606","227,58697689213696","190,89205066037098","62,36407992217606","219,96989738578046","190,89205066037093","62,36407992217605","61,602370043452424","44,52293422426705","40,18283641993004","51,1424714647388","60,04688300915362","78,66307354179953","100,38799075189091"
32,2,"0,0005",80,6,32,168,"0,0",60,66,DK1,2 years,2024-01-01,"62,65455597509197","232,19184026402456","194,7417741193354","62,65455597509197","223,42322595054617","194,74177411933533","62,654555975091974","60,50735456202766","44,02968488352194","37,48229929625285","50,75481784547189","64,11304606411267","81,05629580143325","100,63839337282351"
16,2,"0,0005",80,6,32,24,"0,2",68,74,DK1,2 years,2024-01-01,"63,01347074996083","259,4812626192456","214,6001276875436","63,01347074996083","249,20915934440126","214,60012768754362","63,013470749960824","60,22546365081672","48,119719976423106","42,297485216350324","54,71059814488413","60,31467139535162","79,71378456914476","95,71257229675508"
