n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0",2021-01-01,2023-12-31 23:00:00,"64,11624073499495","343,0589257289004","279,0914855048999","64,11624073499495","321,5404483834246","279,9543600497582","63,868447101855644","58,9264146261854","51,32378221995434","53,68225580869016","59,31262477616342","67,76250215488258","71,72173826434494","84,68609450426048"
