n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
500,"0,01",63,-1,20,"0,8",1,"1,0","0,0","0,0","64,90666734670998","375,8149172326596","258,0932552346439","64,90666734670998","305,4694978847322","258,0932552346439","64,90666734670998","49,71361103765348","50,21838992167941","60,35797882784528","52,32547319074915","69,61775266929817","79,20654045364289","92,90692532610149"
50,"0,1",15,-1,20,"0,8",1,"1,0","0,0","0,0","64,91097586044783","356,2115431983052","252,7755930439254","64,91097586044783","295,9338664491009","252,7755930439254","64,91097586044783","50,96868769838726","46,14881618122586","57,64059799681465","54,18462048408311","70,6108672271987","79,05499611665147","95,76824531877378"
50,"0,1",127,-1,1,"1,0",1,"1,0","0,0","0,0","64,91143850455711","384,56864921062413","261,6120009256381","64,91143850455711","310,49230297133784","261,61200092563814","64,91143850455713","51,15033397995019","49,801820186028436","60,149232339556015","52,92464084357933","66,8469517341376","77,61057421421725","95,896516234431"
200,"0,1",127,-1,50,"1,0",1,"1,0","0,0","0,0","64,92452675944025","374,3301086116501","258,09963697904567","64,92452675944025","304,90825460011246","258,09963697904567","64,92452675944025","49,6620677613154","50,24088122536859","61,032732646261984","51,405882508678125","72,46001218716165","80,15740422701523","89,51270676028076"
500,"0,01",15,-1,50,"0,8",1,"1,0","0,0","0,0","64,94982536170738","353,15740898693787","251,06773089109282","64,94982536170738","293,1499143414286","251,06773089109282","64,94982536170737","50,50568274799659","45,58107717599776","57,77763857835732","53,659246685932466","70,29907638476719","78,61398254163569","98,2120734172646"
500,"0,1",127,-1,20,"0,8",1,"1,0","0,0","0,0","64,97343408708079","379,3873349204516","261,1328999819431","64,97343408708079","308,74245706989","261,1328999819431","64,97343408708079","50,43547141610097","50,22854998666914","60,18163858832843","54,3878254954941","67,18712576727054","79,38907174698818","93,0043556087142"
50,"0,1",127,-1,20,"0,8",1,"1,0","0,0","0,0","64,99398978856149","377,26276191036675","259,6456009600553","64,99398978856149","307,0340557707892","259,6456009600553","64,99398978856149","50,42532302316478","50,53797891004099","60,13066397435208","53,34298374401069","67,71678444930401","79,85714812690271","92,94704629215514"
500,"0,01",15,-1,1,"0,8",1,"1,0","0,0","0,0","65,02252589309415","356,32314272853307","251,97734517170437","65,02252589309415","294,84624265834736","251,9773451717044","65,02252589309417","50,38002968171703","45,735742629183605","57,945879786355576","53,46800255019235","70,12846307056044","78,70780940298795","98,79175413066217"
500,"0,1",15,-1,20,"1,0",1,"1,0","0,0","0,0","65,06718042310466","348,12261327391093","250,51648048759495","65,06718042310466","292,65386652543566","250,51648048759495","65,06718042310466","49,339186776193884","47,63295510310538","57,69340529549497","54,662785827827065","72,80213587258297","80,65338415704178","92,68640992948653"
200,"0,1",15,-1,50,"0,8",1,"1,0","0,0","0,0","65,10111546795353","348,0399616200183","248,48036569831314","65,10111546795353","290,34472080974325","248,48036569831316","65,10111546795353","48,09426186910189","48,13613881689275","59,59370229684938","54,685974392620636","72,31646311306568","78,82706741468618","94,05420037245821"
500,"0,01",15,-1,50,"1,0",1,"1,0","0,0","0,0","65,10716021700782","355,61284083558144","252,6153273284207","65,10716021700782","295,0590404431693","252,61532732842073","65,10716021700782","50,463463138006524","45,820856910795776","58,23161329354128","53,94567553686513","70,52266697552776","78,8527099871521","97,91313567716608"
50,"0,1",127,-1,20,"1,0",1,"1,0","0,0","0,0","65,21360921558733","379,6149262283095","261,4020046199815","65,21360921558733","309,0617470519645","261,40200461998154","65,21360921558734","50,1368933657544","51,4272191461651","61,68056237920272","52,54438895124107","69,66228483491285","79,62627250556476","91,41764332627048"
500,"0,01",127,-1,20,"1,0",1,"1,0","0,0","0,0","65,23432418823927","380,7550943704653","261,1800186848634","65,23432418823927","308,8945042396278","261,1800186848634","65,23432418823928","50,19599964754317","50,55618141371555","60,76377812309944","52,332784878164205","69,19433626410736","80,51325598545687","93,08393300558834"
500,"0,1",127,-1,1,"1,0",1,"1,0","0,0","0,0","65,2993110936413","385,6616966292166","262,2911222579239","65,2993110936413","311,27246175892316","262,291122257924","65,29931109364131","50,645121340553615","50,19913572111645","61,2568861622203","53,67101437063591","68,14589247226253","78,07824523989794","95,09888234880233"
50,"0,01",15,-1,1,"0,8",1,"1,0","0,0","0,0","65,30009623245492","429,31822620830815","367,61105077047876","65,30009623245492","399,6675119477566","367,61105077047876","65,30009623245492","65,28954269821949","63,19935702412258","65,46045933388741","54,10331693061389","44,79310789337191","69,99044796586156","94,26444178110756"
200,"0,1",127,-1,20,"1,0",1,"1,0","0,0","0,0","65,35737471873217","381,1010663432734","261,74777010056505","65,35737471873217","309,3124276264242","261,747770100565","65,35737471873217","50,028000086736945","51,47849368722499","61,94332291814737","54,442686271536054","68,71935058109558","79,23337852801805","91,65639095836622"
50,"0,01",15,-1,20,"0,8",1,"1,0","0,0","0,0","65,39393097964359","429,2728770082415","368,3004295971707","65,39393097964359","400,32387331760947","368,30042959717076","65,39393097964357","65,25165202816015","63,3456704219019","65,8155220140338","54,57722255533177","44,718014803673384","69,9888668607179","94,06056817368616"
50,"0,01",15,-1,50,"0,8",1,"1,0","0,0","0,0","65,39515507612448","429,9243378687233","368,627716037465","65,39515507612448","400,6147548169833","368,62771603746495","65,3951550761245","65,4471323942243","63,35962423065327","65,58250147095855","54,321196039317414","44,79087360910132","69,96285403954988","94,30190374906672"
200,"0,1",127,-1,1,"1,0",1,"1,0","0,0","0,0","65,41750007420585","385,32711062535634","262,00005388976626","65,41750007420585","310,8554453629044","262,0000538897662","65,41750007420585","50,5900615793121","50,40952955044925","61,12653269946486","53,674856375574954","68,14292529970403","78,28861227646745","95,68998273846827"
500,"0,01",15,-1,1,"1,0",1,"1,0","0,0","0,0","65,44944353463488","356,42240642188756","254,0044433911475","65,44944353463488","296,4735100698496","254,0044433911475","65,44944353463488","50,68435159803678","46,081602504774274","58,39871032007332","54,13736285994938","70,6460341144389","79,11928599423396","99,07875735093754"
50,"0,1",127,-1,1,"0,8",1,"1,0","0,0","0,0","65,45997407050609","381,68456668783006","260,39745053586415","65,45997407050609","308,80282143319863","260,39745053586415","65,45997407050609","49,87874486282148","49,20604703798085","59,8972009882781","53,08952786425647","68,9603987115858","79,93243608916353","97,25546293945644"
500,"0,1",127,-1,20,"1,0",1,"1,0","0,0","0,0","65,70902159941572","380,62782196504696","262,4341419443189","65,70902159941572","309,8299029599154","262,4341419443189","65,70902159941572","49,92779479245107","51,94581715585376","62,23145560382247","55,25073170245108","69,20356189794411","79,30438514163399","92,09940490175359"
50,"0,1",15,-1,1,"1,0",1,"1,0","0,0","0,0","65,7310424150532","357,43418043493705","254,55502844622362","65,7310424150532","297,49985867507183","254,5550284462236","65,73104241505318","50,97329185633193","46,4327970683957","58,006811850575474","54,711488536387265","71,95732000779262","79,11079358507774","98,92479400081164"
200,"0,1",15,-1,20,"0,8",1,"1,0","0,0","0,0","65,79790179380748","353,10347103632927","251,8851408449975","65,79790179380748","294,74293820380996","251,8851408449975","65,79790179380748","48,650176312587796","47,52796619433202","59,42539988485475","54,40555601914263","73,91399007947325","81,51899859307238","95,14322547318952"
50,"0,01",15,-1,1,"1,0",1,"1,0","0,0","0,0","65,83877325795486","434,0731159401829","373,3362471475334","65,83877325795486","405,2184507112669","373,33624714753347","65,83877325795486","65,58843470739245","63,58904171950769","66,017701103603","55,06702898991262","45,37538830773519","70,58294674007288","94,65087123746015"
500,"0,1",15,-1,20,"0,8",1,"1,0","0,0","0,0","65,90390464798733","354,2754412025292","253,65978932292694","65,90390464798733","296,12695238119187","253,65978932292697","65,90390464798733","48,497987907214984","47,75843315420995","59,45730516923948","55,02303463131379","75,45853561503323","81,6876466601747","93,44438939872514"
50,"0,1",63,-1,20,"0,8",1,"1,0","0,0","0,0","66,09680441993466","378,51782695699274","261,5730291208191","66,09680441993466","308,635615926366","261,57302912081917","66,09680441993466","50,21738607085644","50,97523983448586","60,16750762001962","54,47977844954236","71,22556538398946","80,1248587609088","95,4872948197401"
50,"0,01",15,-1,20,"1,0",1,"1,0","0,0","0,0","66,14600471026054","437,5814138980472","376,83401071023525","66,14600471026054","408,7701281105669","376,8340107102353","66,14600471026054","65,99962836834814","64,06642631005288","66,46274538176876","55,4505359968188","45,65298716473403","70,68495618573884","94,7047535643624"
200,"0,1",15,-1,1,"0,8",1,"1,0","0,0","0,0","66,29037617856784","351,01310218352154","251,07013548712234","66,29037617856784","294,0448812518616","251,07013548712231","66,29037617856783","49,14855921820421","47,079464981456695","61,40301876676071","56,04704670043294","74,32213041747093","81,63740957147903","94,39500359417035"
50,"0,01",15,-1,50,"1,0",1,"1,0","0,0","0,0","66,70095684867289","443,35956695999056","382,9340528207308","66,70095684867289","414,9621767711133","382,93405282073087","66,70095684867287","66,31668647304099","64,28939236837556","66,89009712109004","56,00484123163855","46,62452758775251","71,5343450534146","95,24680810539792"
500,"0,1",15,-1,1,"0,8",1,"1,0","0,0","0,0","66,79257138852218","349,4804163508743","253,05707942370145","66,79257138852218","295,18761478203163","253,05707942370148","66,79257138852218","48,84706617733292","48,19804913042536","60,915600754342336","58,14945708083478","76,10188373320797","80,86358142974416","94,47236141376774"
