n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
50,"0,1",127,-1,1,"0,8",1,"1,0","0,0","0,0","76,50058076818611","412,7122966615299","336,3112646337834","76,50058076818611","376,86754516976606","336,3112646337834","76,50058076818611","61,119027957718885","67,43163741296726","71,51515488648067","73,96467098245077","82,83770207233498","90,51681056736658","88,1190614979837"
500,"0,01",127,-1,1,"0,8",1,"1,0","0,0","0,0","76,61582402467954","409,8596495806513","331,9617137113255","76,61582402467954","373,3070611097275","331,9617137113255","76,61582402467954","62,15415350467303","67,44651946840332","72,44542733832647","73,04665981562883","81,83836796312282","89,89329856709031","89,48634151551197"
500,"0,01",127,-1,20,"1,0",1,"1,0","0,0","0,0","76,6230300828291","431,28191291019334","352,31298197873593","76,6230300828291","394,810038008259","352,31298197873593","76,62303008282912","62,44190423109125","71,7642192988778","70,94249865462659","70,49201631183982","81,39652876680452","89,40454206956814","89,91950124699568"
50,"0,1",63,-1,50,"0,8",1,"1,0","0,0","0,0","76,7421066112496","450,8207319796461","372,3216401226049","76,7421066112496","414,21088921011733","372,32164012260483","76,7421066112496","61,4400021919618","65,80570800448089","71,84367481240793","72,54914641284037","82,27646651115069","92,07927219968303","91,20047614622244"
50,"0,1",63,-1,20,"0,8",1,"1,0","0,0","0,0","76,82347674987889","424,35958606677025","345,8657788809216","76,82347674987889","387,1842256842973","345,8657788809216","76,82347674987889","59,60422060634983","65,1046994230565","73,82633486748601","73,26728606258376","84,53833043656383","91,45627459256434","89,96719126054799"
500,"0,01",63,-1,20,"0,8",1,"1,0","0,0","0,0","77,1185568843287","427,341122632673","351,0329370194837","77,1185568843287","392,67241978548947","351,03293701948365","77,11855688432868","61,03810022136591","68,02110128303237","70,87046044223905","71,5021493911924","84,3435612751031","93,40116020875139","90,65336536861665"
200,"0,1",63,-1,50,"1,0",1,"1,0","0,0","0,0","77,14130099991957","379,784018481805","304,4077079559805","77,14130099991957","343,5623181781398","304,4077079559805","77,1413009999196","58,97092057249029","65,07838295391905","75,85819292865355","75,63476490105828","84,56672820799477","92,39715984697042","87,4829575883507"
500,"0,01",127,-1,1,"1,0",1,"1,0","0,0","0,0","77,36970774377613","421,88355764692307","341,96379364836605","77,36970774377613","383,5923628311048","341,96379364836605","77,36970774377612","61,26462527737315","69,87033740967541","71,02364349371271","73,72146121460372","83,29573809135505","93,04449407830651","89,36765464140638"
50,"0,1",127,-1,20,"0,8",1,"1,0","0,0","0,0","77,56098350366115","451,4775563054766","376,10363927484354","77,56098350366115","416,75855644273184","376,1036392748436","77,56098350366116","62,85704327602617","70,14616830776356","71,24504719771652","72,86443826827147","81,71808578974617","92,19575752626011","91,90034415984402"
500,"0,1",127,-1,50,"1,0",1,"1,0","0,0","0,0","77,57502400616049","384,77977657145806","306,9678702108898","77,57502400616049","345,7748677400924","306,9678702108899","77,57502400616048","59,5114231657255","62,61458355685477","75,82987021626042","80,75497093329054","83,65737075088188","93,0495732067879","87,60737621332237"
500,"0,1",127,-1,20,"1,0",1,"1,0","0,0","0,0","77,69849941829538","384,54618116265306","310,40658648518036","77,69849941829538","349,4865244238498","310,4065864851804","77,69849941829541","62,284128353942094","66,12189467524664","74,20231712618238","76,90092111858525","82,41498041211656","93,62303635613117","88,34221788586366"
500,"0,1",63,-1,1,"0,8",1,"1,0","0,0","0,0","77,8089873033722","382,4390071518271","306,17906609432464","77,8089873033722","344,9885849202218","306,1790660943247","77,8089873033722","59,574453249737296","61,820485162962406","78,40664893629432","74,86033441711427","83,54159816578118","95,33650918065726","91,12288201105872"
200,"0,1",127,-1,20,"1,0",1,"1,0","0,0","0,0","77,81483984166451","406,37378847328876","328,6123145377976","77,81483984166451","368,4061057074467","328,61231453779766","77,81483984166451","61,91601863785463","66,52818406681519","72,72307061447503","76,79083730055304","86,17653444405093","92,55376048951939","88,01547333838343"
500,"0,1",63,-1,20,"1,0",1,"1,0","0,0","0,0","77,9013332369132","358,84285627297623","291,2406118155617","77,9013332369132","327,93421453492965","291,24061181556175","77,9013332369132","60,589563838371205","64,34726320618937","72,9529917199","77,54078277962107","85,20446889983282","95,25792279816017","89,41633941631778"
200,"0,1",63,-1,20,"0,8",1,"1,0","0,0","0,0","78,14091323592777","383,270607246024","308,0795835123887","78,14091323592777","346,45342602252913","308,0795835123887","78,14091323592777","59,14284806954109","62,81107902399845","75,9048127500362","76,62474239923215","84,63560937012686","94,17645466826937","93,69084637029032"
50,"0,1",63,-1,1,"0,8",1,"1,0","0,0","0,0","78,22453033672888","483,88838231888394","400,4485946674761","78,22453033672888","443,9550831948051","400,44859466747613","78,22453033672888","57,76453739394055","64,61841640128398","73,95198640684873","75,95212013226859","85,42825516364087","97,26187053000328","92,59452632911604"
200,"0,1",127,-1,50,"0,8",1,"1,0","0,0","0,0","78,5266809151735","426,65297985006066","342,45877992349943","78,5266809151735","383,7707824718308","342,4587799234995","78,5266809151735","60,74129739618759","67,07995036369064","78,68457225375391","83,88127105728411","83,00037720870904","89,58585710224321","86,71344102434598"
200,"0,1",127,-1,20,"0,8",1,"1,0","0,0","0,0","78,58462916037531","397,0581909122012","322,2841112616935","78,58462916037531","362,56014703414866","322,28411126169345","78,58462916037531","61,51361997901282","67,5619659807824","74,34125980819697","78,0126251697008","89,93498935329477","89,93989623318188","88,78804759845755"
200,"0,1",63,-1,50,"0,8",1,"1,0","0,0","0,0","78,58638425728901","443,97857369564804","361,7421613156835","78,58638425728901","403,09126758598995","361,7421613156835","78,58638425728903","59,00608669547229","65,07243950993183","76,3147086736237","79,17975733354898","87,40266925164482","96,57560234876122","86,55342598804026"
500,"0,1",63,-1,50,"1,0",1,"1,0","0,0","0,0","78,67191199489632","379,7745140930625","304,17369465264244","78,67191199489632","342,86725761673796","304,17369465264244","78,6719119948963","58,771586752781786","62,49214291383859","77,1304668343303","80,20704693637256","86,77506953997928","94,48620289458393","90,84086809238778"
200,"0,1",127,-1,1,"1,0",1,"1,0","0,0","0,0","78,78913948409496","383,18846562335796","310,41898273347533","78,78913948409496","348,48247550646363","310,4189827334754","78,78913948409495","61,47406345505518","67,8229743407862","72,70395441514978","79,75608951677798","85,59476537390425","93,61417617246781","90,55795311452347"
50,"0,1",127,-1,1,"1,0",1,"1,0","0,0","0,0","78,99747309007458","408,2118313830115","332,4364427083682","78,99747309007458","373,6125648847143","332,4364427083682","78,99747309007458","62,656434020535045","69,97023911632269","72,06447698553427","77,03362826375957","83,96395393079061","93,58208590147544","93,7114934121044"
500,"0,1",127,-1,50,"0,8",1,"1,0","0,0","0,0","79,0425899550356","409,36803350377005","326,78998076271756","79,0425899550356","367,9621548994619","326,78998076271756","79,04258995503558","60,8551919956025","66,76588081869625","76,45977113221866","84,94208502501945","86,09332396413149","89,8015697235339","88,38030702604684"
500,"0,1",63,-1,1,"1,0",1,"1,0","0,0","0,0","79,50143121304295","384,1266408556045","308,89935445638207","79,50143121304295","347,2693992373427","308,8993544563821","79,50143121304295","61,21132993093077","65,50034156047622","78,34608116315994","78,5355148861629","85,0744641267064","95,61265825629684","92,22962856756757"
200,"0,1",63,-1,1,"1,0",1,"1,0","0,0","0,0","79,64888156644606","381,14326332668486","307,55603455425705","79,64888156644606","345,21259463113176","307,556034554257","79,64888156644606","60,89453957012721","65,4950670591262","78,57530963584153","78,0124148396592","86,2058667110969","97,80617182205887","90,55280132721256"
500,"0,1",127,-1,20,"0,8",1,"1,0","0,0","0,0","79,68140785530667","393,71862825524215","318,92625453667097","79,68140785530667","358,81725161228013","318,92625453667097","79,68140785530666","62,899518510951324","67,47535334715752","75,72739993127581","79,43977563322119","90,99285351137023","92,0056262248864","89,22932782828418"
500,"0,1",127,-1,1,"1,0",1,"1,0","0,0","0,0","79,77378799214561","387,55931891457436","312,7434485124637","79,77378799214561","351,35111452789516","312,74344851246366","79,7737879921456","62,8792395290273","68,17582852733366","72,59219928441077","82,0336701050008","86,65211445738178","94,91761437395203","91,16584966791292"
500,"0,1",63,-1,50,"0,8",1,"1,0","0,0","0,0","80,11680164467201","410,132788121692","326,56447323799495","80,11680164467201","367,4353540504058","326,564473237995","80,11680164467202","59,56963923385445","66,50344311217597","77,80523215093558","80,25035315430338","93,98506357351616","94,53425572912931","88,16962455878922"
500,"0,1",63,-1,20,"0,8",1,"1,0","0,0","0,0","80,81147605102979","382,25883358622923","308,4943365336627","80,81147605102979","345,79249399913266","308,49433653366265","80,81147605102979","59,821172588284156","64,09955448875773","76,71748918703017","79,87546244757505","89,01069017167839","98,92901531040923","97,22694816347376"
