n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",15,-1,1,"0,8",1,"1,0","0,0","0,0",2020-12-31,2023-12-31 23:00:00,"44,95580538352396","213,8683922948903","164,6922800049272","44,95580538352396","195,29288666508913","164,6922800049272","44,95580538352396","35,16733450926163","35,32532400581271","37,24955675010014","38,14044919527133","41,739403970173825","54,86887579783827","72,1996934562098"
