n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",15,-1,1,"0,8",1,"1,0","0,0","0,0",2021-01-01,2024-12-31 23:00:00,"40,61010977711162","199,9036907801914","145,2777856173656","40,61010977711162","188,14850853695654","147,11657842928417","41,193603515457426","34,89645568783996","34,168656573049574","37,670775022124445","49,65284640786375","57,40748740402773","37,30997457550882","37,37012793447266"
