hidden_size,layers,learning_rate,max_epochs,patience,batch_size,sequence_length,dropout,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
128,1,"0,0005",100,10,32,168,"0,0",30,40,DK1,2 years,2024-01-01,"66,92198369824249","256,9494987164612","208,80142268763353","66,92198369824249","240,40753309007982","208,80142268763353","66,92198369824249","58,30699629511617","49,91960607178523","42,23499045433147","57,4366553340293","69,68072027465622","92,55744056943168","98,31747688834734"
128,1,"0,0005",100,10,32,24,"0,0",18,28,DK1,2 years,2024-01-01,"67,19744621716332","263,5849111292476","220,5609627579891","67,19744621716332","248,34990935545127","220,56096275798913","67,19744621716333","59,73315069614164","53,086214546960946","39,03110719056038","55,66625373780404","67,30338909348065","93,92376598941922","101,63824226577637"
64,1,"0,0005",100,10,32,168,"0,0",59,69,DK1,2 years,2024-01-01,"67,59044187045572","259,9203989711056","210,9919570179868","67,59044187045572","241,89176935598175","210,99195701798683","67,5904418704557","59,88523127920814","50,65608536440155","39,7456875225659","58,586097637826526","75,69366228805353","91,22340414867934","97,34292485245493"
128,1,"0,001",100,10,32,168,"0,0",9,19,DK1,2 years,2024-01-01,"67,97141708294859","249,24379926633893","207,09803777664266","67,97141708294859","236,3582015671554","207,09803777664268","67,97141708294858","58,92967126752261","53,886811137196105","42,000209924389665","62,17443012618389","64,34043947700184","90,02325507743546","104,44510257091049"
128,1,"0,001",100,10,64,24,"0,0",16,26,DK1,2 years,2024-01-01,"68,04680926814099","246,268698901873","207,36075116139605","68,04680926814099","233,8195006735728","207,36075116139605","68,04680926814099","55,27377870388027","51,57289891311002","40,73391322552784","62,10601485121188","71,25413391947689","93,44980776304811","101,9371175007319"
128,1,"0,001",100,10,64,168,"0,0",22,32,DK1,2 years,2024-01-01,"68,35067470723237","249,1924900191716","203,4964260672326","68,35067470723237","232,62451829093672","203,49642606723265","68,35067470723239","53,609791985167675","54,028012193732636","41,68847509370184","58,45340724262593","72,06871952752387","92,5371311780374","106,06918572983734"
128,1,"0,001",100,10,32,24,"0,0",19,29,DK1,2 years,2024-01-01,"68,61011362997321","277,63940085154303","227,4426297420647","68,61011362997321","259,5049675138513","227,44262974206472","68,6101136299732","62,503872692018895","51,16595049830573","43,038369362072864","58,25460491166299","72,156668286107","91,19531831533001","101,95601134431499"
64,1,"0,001",100,10,32,24,"0,0",14,24,DK1,2 years,2024-01-01,"68,97187295241643","251,54978428514525","209,70520508321107","68,97187295241643","235,55360434152226","209,7052050832111","68,97187295241643","54,91571903572109","49,59982726056705","40,2908441458275","58,14954062324016","70,53695279474685","99,59156826678884","109,71865854002351"
64,1,"0,0005",100,10,32,24,"0,0",31,41,DK1,2 years,2024-01-01,"69,1578338733259","249,56533810960812","209,8705094490749","69,1578338733259","235,7878760074371","209,87050944907492","69,15783387332591","55,03725754177557","50,83116904797321","41,53565061231495","60,015348886969996","73,43377441731978","96,83525563303034","106,41638097389747"
64,1,"0,001",100,10,32,168,"0,0",12,22,DK1,2 years,2024-01-01,"69,58112243594782","248,99216389443995","207,00311555024828","69,58112243594782","233,6622949200302","207,00311555024828","69,58112243594783","55,05561675910356","48,55642723879224","45,90451184881623","57,16381286058801","68,94238344130727","102,18432723627271","109,26077766675475"
64,1,"0,001",100,10,64,24,"0,0",37,47,DK1,2 years,2024-01-01,"70,02582614338665","253,1718441099486","209,89490484310977","70,02582614338665","237,1526171083971","209,89490484310977","70,02582614338664","54,79129988690528","49,17669249123993","42,008382693827","65,5125400266758","73,27029660995849","96,22124600006222","109,2003252950378"
128,1,"0,0005",100,10,64,168,"0,0",46,56,DK1,2 years,2024-01-01,"70,22666124326156","260,1000512498933","216,2035961769084","70,22666124326156","244,18237424507794","216,20359617690843","70,22666124326156","56,335348235959984","50,92149332752673","44,84394068418982","63,21669533458928","74,44895349840844","95,09605928779095","106,72413833436572"
128,1,"0,0005",100,10,64,24,"0,0",30,40,DK1,2 years,2024-01-01,"70,25564560723419","251,9950359285468","209,79378448649229","70,25564560723419","236,205298508351","209,79378448649229","70,25564560723419","54,550449122530665","50,91953437561634","41,33116895273607","63,51551177783233","75,1689984197392","98,22004344881398","108,08381315337073"
64,1,"0,001",100,10,64,168,"0,0",34,44,DK1,2 years,2024-01-01,"70,75540942856003","255,1515813649122","212,20631269402338","70,75540942856003","240,14907441714467","212,2063126940234","70,75540942856004","54,80210533973052","52,753544347022086","44,91374662553211","59,970279776986686","76,24674616374361","97,44507371857898","109,15637002832626"
64,1,"0,0005",100,10,64,168,"0,0",38,48,DK1,2 years,2024-01-01,"71,36304926018161","261,3995526619691","217,6229455529483","71,36304926018161","244,44150564740872","217,6229455529483","71,3630492601816","54,06753158834737","46,440937802645294","50,52703409331747","62,517740013947034","74,80394512645547","102,35322103233426","108,83093516422431"
64,1,"0,0005",100,10,64,24,"0,0",44,54,DK1,2 years,2024-01-01,"73,88164804958598","260,17280169834646","219,89804965547336","73,88164804958598","243,69306749822513","219,89804965547336","73,88164804958599","54,09421922870216","50,714717780043955","50,11341559335716","65,53346473631291","78,48403703393373","105,16553939805422","113,06614257669769"
