max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
5,"0,05",400,"1,0","1,0","66,18568681106467","398,46055783310095","321,76291903936357","66,18568681106467","376,57282606441686","323,3858266041761","66,64837489981232","56,45629262006297","57,76191038152781","50,146748967591584","65,01411732371885","96,03621103523095","75,55531661389405","65,76402893896292"
