max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
7,"0,05",400,"1,0","0,7","50,85353180613802","292,2796310097038","223,17949794532856","50,85353180613802","270,7263011850472","225,85084087245724","51,51863149473261","46,26366424495608","44,90482339305309","45,38690418220734","57,10471003486123","67,63244351100005","48,61109318753506","50,82783897201115"
