max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
5,"0,05",400,"1,0","1,0","62,08924477162507","359,028153943906","251,72017257071946","62,08924477162507","295,82086100417735","251,72017257071943","62,08924477162507","47,927591154752164","45,983968902786955","60,63292460702151","51,568726950082834","65,6420003601722","75,53297055134252","87,3365308752173"
5,"0,1",600,"1,0","1,0","62,20271742586141","377,398593634098","253,3926525418459","62,20271742586141","301,8712369931036","253,39265254184593","62,202717425861415","47,320472782097326","46,91920544183579","60,59247029505045","50,86837743179427","65,92154735223872","74,94637962575563","88,85056905225773"
5,"0,1",400,"1,0","1,0","62,29695233594131","373,4897511881258","252,89804630374488","62,29695233594131","300,35796853356595","252,89804630374488","62,296952335941306","47,20867140292282","47,02974604238025","60,71803574636756","50,48573317139534","66,26426104173319","74,95944441144663","89,4127745353434"
5,"0,1",200,"1,0","1,0","62,304815072818904","363,8816031054231","251,89604017216115","62,304815072818904","297,66507249546027","251,89604017216112","62,304815072818904","47,49708583321473","46,86923752059516","60,71608031181941","50,93027330432335","66,94035603184898","75,57527216680691","87,6054003411238"
5,"0,05",600,"1,0","1,0","62,368719577308575","365,6570899678982","253,35527349007208","62,368719577308575","298,8130578546216","253,35527349007208","62,368719577308575","47,66428336853131","46,42521313333678","60,443578438227334","51,83597516698022","65,9665385290374","76,26221268524016","87,98323571980683"
3,"0,2",600,"0,9","0,9","62,43759728076683","373,3475210271739","254,34701489636822","62,43759728076683","302,4247699253084","254,34701489636822","62,43759728076683","48,21858809574145","45,2031623058555","59,01319416635478","49,505195263565014","64,45181914316302","74,75206897377613","95,9191530169119"
5,"0,05",400,"0,9","1,0","62,49781731687543","368,8894776045753","253,23507001537735","62,49781731687543","299,8438361465789","253,23507001537732","62,49781731687545","47,5867389531014","45,712488440140355","60,65006428888015","50,267193525182094","66,97212040491601","76,02741434576043","90,2687012601476"
3,"0,2",400,"0,9","0,9","62,692975597790095","376,32689752418537","255,90641207135604","62,692975597790095","303,8476934927197","255,90641207135604","62,692975597790095","48,22015521681807","44,90012268431664","59,71810505754444","49,72911559228196","65,52734580561338","75,56277649965674","95,19320832829945"
3,"0,2",600,"0,7","0,9","62,69782479025228","369,6055499817735","252,11271841580623","62,69782479025228","299,9415739538691","252,11271841580623","62,697824790252284","47,25508482866723","45,98925125995882","58,554428547777896","50,27949037732316","68,5417382745125","76,82757992003087","91,43720032349547"
5,"0,05",200,"0,9","1,0","62,74463311932103","357,74843956940845","250,69729541131724","62,74463311932103","295,4502412257804","250,6972954113173","62,744633119321016","47,82015100073907","45,69619203515383","60,816618412163734","51,10924626507233","68,7949939536075","76,62286197204956","88,3523681964611"
5,"0,1",400,"1,0","0,7","62,74696881101562","365,64588269222054","252,4369814860599","62,74696881101562","299,34444288629703","252,4369814860599","62,74696881101563","48,03061168302891","46,58318049397205","60,18562932976215","49,95772947529808","66,18919979809111","75,24643621010551","93,03599468685155"
5,"0,05",600,"0,9","1,0","62,80149347895415","375,94660867852576","254,7142508789513","62,80149347895415","302,6422426266134","254,7142508789513","62,80149347895416","47,44825541408183","45,52409574752471","60,597350442918604","50,28939276007674","66,45660925690953","75,8469264906063","93,44782424056136"
7,"0,1",600,"0,7","1,0","62,94600079412525","367,15117838098024","251,4859338539427","62,94600079412525","299,0910777008559","251,48593385394275","62,94600079412525","47,50732900428679","45,900088306122775","59,83188353184465","52,455277142449134","66,82071269289304","78,04754760940087","90,05916727187943"
5,"0,1",200,"1,0","0,7","62,955133483867954","366,82107682873965","253,78986662028552","62,955133483867954","300,07720491564487","253,7898666202855","62,95513348386795","48,687396158284955","46,897697223473216","60,43360725747979","50,16043578407633","66,91509911065901","75,27540618193909","92,31629267116324"
7,"0,1",600,"0,7","0,9","63,00899961042197","379,43237656350664","258,6032453144439","63,00899961042197","307,3532941497741","258,6032453144439","63,008999610421974","48,08520799591564","47,50823659890733","59,52633421197296","49,65401029966537","65,68402653194167","76,7728334160522","93,83234821849862"
5,"0,1",600,"1,0","0,7","63,04367045174243","368,2129683509742","254,17340836245063","63,04367045174243","301,6344079273628","254,1734083624506","63,043670451742436","47,656662915479316","47,05329331521138","60,86550050361123","50,79795022314259","67,3250506864846","76,12837371447989","91,478861803788"
7,"0,1",400,"0,7","0,9","63,05863982093123","379,214041619874","258,9752835832363","63,05863982093123","307,37338119412937","258,9752835832363","63,058639820931226","48,30823236430994","47,64326432246121","59,589578163955835","49,4162068213152","65,75396307323791","76,50535476336069","94,19387923787784"
7,"0,05",600,"0,7","0,7","63,09602338982606","359,9479903833236","250,53550802867326","63,09602338982606","295,7401761491698","250,5355080286733","63,096023389826065","47,24020590489828","45,09901766733879","58,74346871615746","51,33600917554206","66,41895006584569","77,94679099318128","94,88772120581883"
7,"0,1",200,"0,7","1,0","63,09625981454373","366,6638642711814","250,97845823237714","63,09625981454373","298,2493376194703","250,97845823237716","63,09625981454373","47,16929220275247","44,81620556256838","60,16827259201386","51,212812152029315","66,10916370453914","77,9259400232483","94,27213246465467"
5,"0,1",400,"0,9","1,0","63,11048904952301","355,6511904605718","248,85408561176973","63,11048904952301","294,8274094753421","248,85408561176973","63,110489049523025","47,130597607654835","46,300701399921294","58,970898905712644","50,42897090803384","67,98030306483784","76,36320860237234","94,59874285812835"
7,"0,1",400,"0,7","1,0","63,149969149549015","370,5169684017991","252,4163448080303","63,149969149549015","300,83046448034554","252,41634480803032","63,149969149549015","47,463883643114","45,92693098837653","59,970466739927154","51,84716166928819","66,3309478167963","77,97335548118141","92,5370377081595"
5,"0,1",600,"0,9","1,0","63,186842438624836","358,15756780610405","249,7746906395554","63,186842438624836","296,1426358710047","249,77469063955544","63,18684243862484","46,668052763318194","46,308538067668195","58,59805315199398","50,47436066622951","67,94477098928652","77,29079367049923","95,02332776137818"
5,"0,1",600,"1,0","0,9","63,188251754158806","377,0950236938691","258,2076599321534","63,188251754158806","305,70523016075197","258,20765993215343","63,188251754158806","49,16086580407412","49,81231819911053","61,053909889850054","51,11422833258162","66,9971450923812","77,66568438223332","86,51361057888079"
5,"0,1",200,"0,9","1,0","63,20681141236355","353,42588711108004","249,2143802488602","63,20681141236355","294,1781507947532","249,2143802488602","63,20681141236355","47,855787082738516","46,091207294243546","59,34884977324787","50,55678544249491","68,20248672145054","76,13673441328068","94,25582915908879"
3,"0,2",400,"1,0","1,0","63,232862563933764","379,4438191261252","256,1545268450709","63,232862563933764","306,0640382686506","256,15452684507096","63,23286256393376","47,11448739584469","45,342378307851135","60,68139802516495","52,12572178385517","67,18016027842484","75,83953182529311","94,34636033110242"
5,"0,05",200,"1,0","1,0","63,23793642522942","351,5160549155206","251,43353802474886","63,23793642522942","294,4478935741705","251,43353802474886","63,237936425229414","48,24861282092057","46,0695689756035","60,505786058200144","52,07571886798606","69,23285473473001","77,33370784792507","89,19930567124058"
7,"0,2",400,"0,7","1,0","63,26685625177267","375,1346079375464","254,86902714278708","63,26685625177267","304,6918023021325","254,86902714278708","63,26685625177269","48,332478589989556","45,3065493901317","58,49699439190944","50,054515292054084","67,37178538571581","76,90141971341251","96,40425099919567"
5,"0,05",600,"0,9","0,7","63,27733007232024","368,6404962989511","255,82226144376253","63,27733007232024","301,55879847083696","255,82226144376253","63,27733007232023","48,12326428898923","48,41290771090392","60,60891982296449","51,279059308466955","67,47433540964316","78,66365682579189","88,379167139482"
7,"0,05",400,"0,7","0,7","63,3227041728517","359,9583043159204","250,7513360541427","63,3227041728517","295,7721589117295","250,75133605414268","63,32270417285171","47,33980199987654","45,07896131047423","58,76028885533623","51,33977995966183","67,15802377665023","78,44648307316956","95,13559023479328"
5,"0,1",200,"1,0","0,9","63,34069188964614","373,21719164381545","256,96356879215784","63,34069188964614","303,3972703312035","256,96356879215784","63,340691889646145","49,19727670447871","49,46036225688528","60,88556801838974","51,125397369791614","67,51234855598051","78,17475852581013","87,02913179618702"
7,"0,2",600,"1,0","1,0","63,34173071315399","365,2934652457461","252,9651304071682","63,34173071315399","299,68056775153156","252,96513040716817","63,341730713153986","47,931691990583694","44,83530640766203","59,19943310766732","51,26584734807915","66,86704103674566","76,82930850365884","96,46348659768128"
7,"0,2",200,"1,0","1,0","63,35112128037323","368,2594888461315","253,61633205302417","63,35112128037323","300,73853191725965","253,6163320530242","63,35112128037323","47,86007572151297","44,926602436157076","59,90511439378922","51,03398570819212","66,60916453585708","76,55950550871299","96,56340065839115"
5,"0,2",400,"1,0","1,0","63,37443796571033","375,79001091935595","258,13963845509716","63,37443796571033","305,8153627045049","258,13963845509716","63,374437965710335","48,048024417015235","46,64840750183234","59,5751359565835","52,88866565119196","66,27173697991148","75,88150781712835","94,30758743630943"
7,"0,2",200,"0,7","1,0","63,375463113757604","374,8392734615369","255,41482351751736","63,375463113757604","305,225591875109","255,41482351751736","63,37546311375761","48,3426388252266","45,39796602014923","58,6142089039578","50,38891905814931","67,4993117758931","77,44929282447804","95,93590438844916"
7,"0,05",200,"0,7","0,7","63,387056693026715","358,22645910501785","250,06866386021255","63,387056693026715","294,996580472615","250,06866386021252","63,38705669302671","47,31523089730027","45,03666594628923","58,75805735994693","51,38595587756288","67,0917206966186","78,22983904340555","95,89192703006353"
5,"0,1",400,"1,0","0,9","63,3942375482803","379,246852171716","259,35928367671033","63,3942375482803","306,77440677175855","259,3592836767104","63,394237548280294","49,29026301901298","49,89421881629434","61,36910203287495","50,99679727673396","67,51711879224784","77,92678368765789","86,7653792131401"
3,"0,2",600,"1,0","1,0","63,39646000445272","387,14094505361425","258,5005747512748","63,39646000445272","310,1086664278109","258,5005747512748","63,39646000445272","47,45374958300626","45,27211109662092","61,12897676123595","51,80378106551379","66,87926066085055","76,57088411705428","94,66645674688733"
3,"0,1",600,"1,0","1,0","63,42116925544975","374,2111220499198","257,60394256730615","63,42116925544975","305,3781353931777","257,6039425673062","63,42116925544974","47,24070908942875","45,890231619871926","61,223239052321574","50,8426384912867","69,7159963926903","75,89302776097142","93,14234238157754"
