max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
7,"0,2",600,"0,7","0,9","63,84296536894126","365,48105221562565","253,15536621615092","63,84296536894126","299,82888575806504","253,15536621615092","63,84296536894125","48,96972703221427","47,529105739785535","58,92147424177977","52,269463128065816","66,90370683970231","77,79653095818865","94,51074964285242"
5,"0,2",200,"1,0","1,0","63,85575897878631","358,88450645342033","249,50655500953306","63,85575897878631","295,1779851358304","249,50655500953306","63,85575897878631","48,33555485333945","46,92967501089096","58,12968642090084","53,011940809482546","69,14210255999083","80,02396894095611","91,41738425594343"
7,"0,2",400,"0,7","0,9","63,88857594446878","364,7635473718668","252,7713054760017","63,88857594446878","299,17383617071613","252,77130547600171","63,888575944468776","49,03684220532986","47,67034391331812","58,930919013857306","52,28099157620544","66,94177266013435","78,06853971493487","94,29062252750151"
5,"0,05",200,"0,9","0,7","63,89545789647536","361,3572012685371","249,8001988829914","63,89545789647536","295,3183340584122","249,8001988829914","63,895457896475364","49,05694538900364","46,58815727385341","58,32000487547712","53,05579904662555","69,34760916017478","79,70033313751583","91,19935639267722"
7,"0,1",600,"0,7","0,7","63,90313209512169","363,51224790126537","252,7355682055503","63,90313209512169","298,6533987992767","252,73556820555035","63,90313209512169","48,51767043788185","47,648724308575524","58,5085828312902","53,40332888650016","70,19605544908927","77,55756052399553","91,49000222851926"
5,"0,05",600,"0,7","0,7","63,925154420111184","352,3775500167718","247,74685239232863","63,925154420111184","291,17185530621435","247,74685239232863","63,925154420111184","48,0629556746011","46,47098218694727","57,861280112239555","53,0327634804691","70,46499080833745","79,04443557114348","92,53867310704035"
7,"0,1",400,"0,7","0,7","63,927559195173856","362,99181295699606","252,2866796014918","63,927559195173856","298,1412937967837","252,2866796014918","63,927559195173856","48,62209656755534","47,468235815320085","58,19742703303248","52,92606657345328","69,42490464067875","77,3365776228228","93,51760611335428"
5,"0,1",600,"1,0","1,0","63,928745708230736","361,56849087400883","253,25503958172163","63,928745708230736","298,34122094012207","253,25503958172163","63,92874570823075","48,89585000431362","48,342934681033896","58,70285379177206","52,62864354701795","69,13974632982146","78,81823456238584","90,97295704127042"
5,"0,2",400,"1,0","1,0","64,00516366119774","358,74512936381336","251,49814591620085","64,00516366119774","297,13486111299284","251,49814591620083","64,00516366119774","48,82178654464938","46,97128535132804","58,43185126903052","52,74238914767179","67,15586899108231","79,18808713253986","94,72487719208226"
7,"0,2",200,"0,7","0,9","64,0204666774842","364,74376774835133","252,38605197255904","64,0204666774842","298,51402104033184","252,38605197255907","64,02046667748421","48,92629300691351","47,91653809361041","58,86942443393053","51,47914315078391","67,50905979885701","79,09525230236117","94,34755595593276"
