n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,train_start,train_end,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",127,-1,50,"0,8",1,"1,0","0,0","0,0",2022-01-01,2024-12-31 23:00:00,"69,4335618524644","397,03823679310585","332,15501928516704","69,4335618524644","379,8659591293685","336,1652544767654","70,31949964531262","56,3899383153863","63,506592003960385","74,67887207677292","78,45524606198022","89,87744102534856","67,03395405766608","62,562330155495474"
